Year,Quarter,Month,Day,Sum of customer_id,Sum of delivery_partner_id,delivery_status,Year,Quarter,Month,Day,Sum of order_id,Sum of order_total,payment_method,Year,Quarter,Month,Day,Sum of store_id
2023,Qtr 3,August,26,73661993,86785,On Time,2023,Qtr 3,August,26,5008756947,504.2,UPI,2023,Qtr 3,August,26,6239
2023,Qtr 3,August,26,81940369,1329,On Time,2023,Qtr 3,August,26,6107471725,3945.66,Wallet,2023,Qtr 3,August,26,763
2023,Qtr 3,August,26,73660582,65569,Slightly Delayed,2023,Qtr 3,August,26,1541676341,638.39,Cash,2023,Qtr 3,August,26,9879
2023,Qtr 3,August,26,78854830,25598,Slightly Delayed,2023,Qtr 3,August,26,4547360761,4380.54,UPI,2023,Qtr 3,August,26,8980
2023,Qtr 3,August,26,93583336,44936,Slightly Delayed,2023,Qtr 3,August,26,10045796665,3525.25,Wallet,2023,Qtr 3,August,26,11442
2023,Qtr 3,August,27,176883920,23950,On Time,2023,Qtr 3,August,27,6134463049,3935.7,Card,2023,Qtr 3,August,27,11603
2023,Qtr 3,August,27,28428852,11218,On Time,2023,Qtr 3,August,27,3014319697,1822.73,Cash,2023,Qtr 3,August,27,4239
2023,Qtr 3,August,27,6459100,88768,On Time,2023,Qtr 3,August,27,4635228647,1218.98,UPI,2023,Qtr 3,August,27,9635
2023,Qtr 3,August,27,115866939,98887,On Time,2023,Qtr 3,August,27,6063737372,6112.05,Wallet,2023,Qtr 3,August,27,11213
2023,Qtr 3,August,27,98088303,1185,Slightly Delayed,2023,Qtr 3,August,27,4423613746,4916.33,UPI,2023,Qtr 3,August,27,1660
2023,Qtr 3,August,28,32293017,68889,On Time,2023,Qtr 3,August,27,7927955136,597.91,Cash,2023,Qtr 3,August,28,5721
2023,Qtr 3,August,28,75307335,101333,On Time,2023,Qtr 3,August,28,13060162103,1786.41,Card,2023,Qtr 3,August,28,9832
2023,Qtr 3,August,28,88843865,47725,On Time,2023,Qtr 3,August,28,4627342297,2033.74,UPI,2023,Qtr 3,August,28,3108
2023,Qtr 3,August,28,35912599,40902,On Time,2023,Qtr 3,August,28,1533583386,4869.76,Wallet,2023,Qtr 3,August,28,8166
2023,Qtr 3,August,28,18113428,97637,Slightly Delayed,2023,Qtr 3,August,27,3717458742,509.11,Cash,2023,Qtr 3,August,27,5744
2023,Qtr 3,August,28,45700473,85462,Slightly Delayed,2023,Qtr 3,August,28,8168056170,3061.73,Cash,2023,Qtr 3,August,28,8393
2023,Qtr 3,August,28,95018817,67600,Slightly Delayed,2023,Qtr 3,August,28,6336460663,2094.1,UPI,2023,Qtr 3,August,28,5377
2023,Qtr 3,August,29,38004608,148622,On Time,2023,Qtr 3,August,29,15701269227,2910.32,Card,2023,Qtr 3,August,29,14011
2023,Qtr 3,August,29,134926352,94000,On Time,2023,Qtr 3,August,29,2128702701,7413.21,Cash,2023,Qtr 3,August,29,7687
2023,Qtr 3,August,29,2400009,51921,On Time,2023,Qtr 3,August,29,6443285614,3136.89,UPI,2023,Qtr 3,August,29,9814
2023,Qtr 3,August,29,66742602,67129,On Time,2023,Qtr 3,August,29,8812220964,2111.11,Wallet,2023,Qtr 3,August,29,457
2023,Qtr 3,August,29,60732869,47844,Slightly Delayed,2023,Qtr 3,August,29,6152984028,2124.37,Card,2023,Qtr 3,August,29,8407
2023,Qtr 3,August,30,156508981,39634,On Time,2023,Qtr 3,August,30,9776051558,6829.2,Card,2023,Qtr 3,August,30,14958
2023,Qtr 3,August,30,93924203,36892,On Time,2023,Qtr 3,August,30,4726007482,874.78,Cash,2023,Qtr 3,August,30,8402
2023,Qtr 3,August,30,132412449,161226,On Time,2023,Qtr 3,August,30,7756510647,5926.08,UPI,2023,Qtr 3,August,30,22241
2023,Qtr 3,August,30,63111338,45129,On Time,2023,Qtr 3,August,30,13896431267,2489.18,Wallet,2023,Qtr 3,August,30,18393
2023,Qtr 3,August,31,34381941,27372,On Time,2023,Qtr 3,August,31,6418952352,2310.95,Card,2023,Qtr 3,August,31,736
2023,Qtr 3,August,31,69276352,21797,On Time,2023,Qtr 3,August,31,2744509800,98.32,Cash,2023,Qtr 3,August,31,7252
2023,Qtr 3,August,31,40727086,76817,On Time,2023,Qtr 3,August,31,6834734512,738.46,UPI,2023,Qtr 3,August,31,3945
2023,Qtr 3,August,31,212721163,84582,On Time,2023,Qtr 3,August,31,9936863602,4543.82,Wallet,2023,Qtr 3,August,31,12165
2023,Qtr 3,August,31,50650215,83846,Significantly Delayed,2023,Qtr 3,August,31,6228958238,827.77,Wallet,2023,Qtr 3,August,31,3877
2023,Qtr 3,August,31,175446767,130274,Slightly Delayed,2023,Qtr 3,August,31,13841700577,8465.43,Card,2023,Qtr 3,August,31,4647
2023,Qtr 3,August,31,78750264,27328,Slightly Delayed,2023,Qtr 3,August,31,3898421710,461.74,Cash,2023,Qtr 3,August,31,1794
2023,Qtr 3,September,1,1449273,29995,On Time,2023,Qtr 3,September,1,9477050930,1904.93,Card,2023,Qtr 3,September,1,5914
2023,Qtr 3,September,1,78806824,11946,On Time,2023,Qtr 3,September,1,6074452586,81.35,Cash,2023,Qtr 3,September,1,5358
2023,Qtr 3,September,1,82854537,39114,On Time,2023,Qtr 3,September,1,9453583714,1873.26,UPI,2023,Qtr 3,September,1,8870
2023,Qtr 3,September,1,94628930,123772,On Time,2023,Qtr 3,September,1,9236095669,4261.27,Wallet,2023,Qtr 3,September,1,3595
2023,Qtr 3,September,1,77811864,37323,Significantly Delayed,2023,Qtr 3,September,1,6832610950,1628.19,UPI,2023,Qtr 3,September,1,7794
2023,Qtr 3,September,1,93617659,54659,Slightly Delayed,2023,Qtr 3,September,1,9442274046,229.38,UPI,2023,Qtr 3,September,1,4120
2023,Qtr 3,September,2,95858939,93785,On Time,2023,Qtr 3,September,2,7307977336,939.2,Cash,2023,Qtr 3,September,2,4666
2023,Qtr 3,September,2,21425168,52853,On Time,2023,Qtr 3,September,2,3793977529,2835.92,UPI,2023,Qtr 3,September,2,4439
2023,Qtr 3,September,2,16448993,36835,Significantly Delayed,2023,Qtr 3,September,2,2056131802,328.51,Card,2023,Qtr 3,September,2,4025
2023,Qtr 3,September,3,28995786,7902,On Time,2023,Qtr 3,September,3,1355164713,2054.43,Card,2023,Qtr 3,September,3,3264
2023,Qtr 3,September,3,96795047,44821,On Time,2023,Qtr 3,September,3,7906361274,4228.99,Cash,2023,Qtr 3,September,3,3646
2023,Qtr 3,September,3,34713143,6583,On Time,2023,Qtr 3,September,3,3604694195,2577.7,UPI,2023,Qtr 3,September,3,5553
2023,Qtr 3,September,4,70113831,130384,On Time,2023,Qtr 3,September,4,6480994768,8076.6,Card,2023,Qtr 3,September,4,5795
2023,Qtr 3,September,4,77683131,132790,On Time,2023,Qtr 3,September,4,16895756713,2342.17,Cash,2023,Qtr 3,September,4,10643
2023,Qtr 3,September,4,104846222,163815,On Time,2023,Qtr 3,September,4,14231070857,5896.49,Wallet,2023,Qtr 3,September,4,7307
2023,Qtr 3,September,4,87266309,65051,Significantly Delayed,2023,Qtr 3,September,4,7770651576,3258.88,UPI,2023,Qtr 3,September,4,4887
2023,Qtr 3,September,4,71694275,41759,Slightly Delayed,2023,Qtr 3,September,4,633633688,5102.81,Cash,2023,Qtr 3,September,4,8487
2023,Qtr 3,September,4,24153726,35032,Slightly Delayed,2023,Qtr 3,September,4,1015708455,3175.14,Wallet,2023,Qtr 3,September,4,8295
2023,Qtr 3,September,5,95888810,164965,On Time,2023,Qtr 3,September,5,12593272781,3329.75,Card,2023,Qtr 3,September,5,9159
2023,Qtr 3,September,5,93152306,150223,On Time,2023,Qtr 3,September,5,7561469587,8140.35,Cash,2023,Qtr 3,September,5,25226
2023,Qtr 3,September,5,55307838,181087,On Time,2023,Qtr 3,September,5,10591178680,6467.88,UPI,2023,Qtr 3,September,5,6517
2023,Qtr 3,September,5,212407844,153544,On Time,2023,Qtr 3,September,5,24633477544,9208.64,Wallet,2023,Qtr 3,September,5,12807
2023,Qtr 3,September,5,59353207,187,Slightly Delayed,2023,Qtr 3,September,5,7709693536,1440.87,Card,2023,Qtr 3,September,5,5168
2023,Qtr 3,September,5,76212152,23145,Slightly Delayed,2023,Qtr 3,September,5,807183459,3111.71,Wallet,2023,Qtr 3,September,5,4336
2023,Qtr 3,September,6,46675763,57089,On Time,2023,Qtr 3,September,6,1214757247,3474.87,Card,2023,Qtr 3,September,6,9274
2023,Qtr 3,September,6,283874100,199452,On Time,2023,Qtr 3,September,6,18471745211,11203.22,Cash,2023,Qtr 3,September,6,28130
2023,Qtr 3,September,6,246430056,239689,On Time,2023,Qtr 3,September,6,27662334919,6831.72,UPI,2023,Qtr 3,September,6,17273
2023,Qtr 3,September,6,64502003,120465,On Time,2023,Qtr 3,September,6,9550249650,6745.81,Wallet,2023,Qtr 3,September,6,6728
2023,Qtr 3,September,6,34853377,87979,Significantly Delayed,2023,Qtr 3,September,6,4758632331,329.79,UPI,2023,Qtr 3,September,6,343
2023,Qtr 3,September,6,2164524,99208,Significantly Delayed,2023,Qtr 3,September,6,6211537502,1427.81,Wallet,2023,Qtr 3,September,6,5234
2023,Qtr 3,September,7,158591038,53108,On Time,2023,Qtr 3,September,7,11506059637,7907.49,Card,2023,Qtr 3,September,7,17292
2023,Qtr 3,September,7,219081622,127153,On Time,2023,Qtr 3,September,7,14597999676,5823.46,Cash,2023,Qtr 3,September,7,20372
2023,Qtr 3,September,7,103296156,151974,On Time,2023,Qtr 3,September,7,4683128220,6685.2,UPI,2023,Qtr 3,September,7,18880
2023,Qtr 3,September,7,69863493,67136,Slightly Delayed,2023,Qtr 3,September,7,2895886759,3005.64,Card,2023,Qtr 3,September,7,6836
2023,Qtr 3,September,7,89699655,53764,Slightly Delayed,2023,Qtr 3,September,7,798088726,3022.46,Cash,2023,Qtr 3,September,7,2013
2023,Qtr 3,September,7,77869660,87608,Slightly Delayed,2023,Qtr 3,September,7,5879390688,96.09,Wallet,2023,Qtr 3,September,7,8201
2023,Qtr 3,September,8,114086896,122337,On Time,2023,Qtr 3,September,8,20455639688,5488.42,UPI,2023,Qtr 3,September,8,4056
2023,Qtr 3,September,8,226200506,89808,On Time,2023,Qtr 3,September,8,21221866300,6632.35,Wallet,2023,Qtr 3,September,8,3689
2023,Qtr 3,September,8,27692428,75461,Slightly Delayed,2023,Qtr 3,September,8,6986791144,1068.15,Cash,2023,Qtr 3,September,8,2795
2023,Qtr 3,September,9,178491421,116012,On Time,2023,Qtr 3,September,9,17910049634,10392.1,Card,2023,Qtr 3,September,9,7423
2023,Qtr 3,September,9,78953315,96530,On Time,2023,Qtr 3,September,9,13185024243,7919.72,Cash,2023,Qtr 3,September,9,17444
2023,Qtr 3,September,9,144369944,146422,On Time,2023,Qtr 3,September,9,21206796447,10376.49,UPI,2023,Qtr 3,September,9,24586
2023,Qtr 3,September,9,75244116,96167,On Time,2023,Qtr 3,September,9,1884947290,831.43,Wallet,2023,Qtr 3,September,9,15
2023,Qtr 3,September,9,54375571,78388,Significantly Delayed,2023,Qtr 3,September,9,3834705841,1440.56,Card,2023,Qtr 3,September,9,7102
2023,Qtr 3,September,9,22036818,74574,Significantly Delayed,2023,Qtr 3,September,9,7013612817,3498.93,Cash,2023,Qtr 3,September,9,9892
2023,Qtr 3,September,9,50953418,15205,Slightly Delayed,2023,Qtr 3,September,9,8311814996,3146.13,Cash,2023,Qtr 3,September,9,1104
2023,Qtr 3,September,9,49755640,91058,Slightly Delayed,2023,Qtr 3,September,9,8269464481,4427.72,UPI,2023,Qtr 3,September,9,18176
2023,Qtr 3,September,9,40727086,98623,Slightly Delayed,2023,Qtr 3,September,9,5190202949,3924.07,Wallet,2023,Qtr 3,September,9,3906
2023,Qtr 3,September,10,150966043,88029,On Time,2023,Qtr 3,September,10,9516566665,1654.43,Card,2023,Qtr 3,September,10,9282
2023,Qtr 3,September,10,123375804,83584,On Time,2023,Qtr 3,September,10,17757559947,3102.12,Wallet,2023,Qtr 3,September,10,14954
2023,Qtr 3,September,10,40871915,20751,Significantly Delayed,2023,Qtr 3,September,10,5250202756,1416.86,Card,2023,Qtr 3,September,10,2042
2023,Qtr 3,September,10,13604883,58649,Significantly Delayed,2023,Qtr 3,September,10,8617979440,1827.78,Cash,2023,Qtr 3,September,10,5221
2023,Qtr 3,September,10,41194825,32978,Slightly Delayed,2023,Qtr 3,September,10,7229998672,2884.57,Card,2023,Qtr 3,September,10,1448
2023,Qtr 3,September,10,20940403,59848,Slightly Delayed,2023,Qtr 3,September,10,7180810221,657.8,Cash,2023,Qtr 3,September,10,754
2023,Qtr 3,September,10,60904312,44108,Slightly Delayed,2023,Qtr 3,September,10,9280329883,2447.91,UPI,2023,Qtr 3,September,10,4975
2023,Qtr 3,September,10,218435946,187417,Slightly Delayed,2023,Qtr 3,September,10,15722629122,5444.45,Wallet,2023,Qtr 3,September,10,19021
2023,Qtr 3,September,11,73060333,99946,On Time,2023,Qtr 3,September,11,3184005327,3565.84,Card,2023,Qtr 3,September,11,8841
2023,Qtr 3,September,11,12272282,10368,On Time,2023,Qtr 3,September,11,6270495384,878.07,Cash,2023,Qtr 3,September,11,2689
2023,Qtr 3,September,11,138989373,55450,On Time,2023,Qtr 3,September,11,1820511065,2595.08,UPI,2023,Qtr 3,September,11,10104
2023,Qtr 3,September,11,70420271,39494,On Time,2023,Qtr 3,September,11,3876260101,22.14,Wallet,2023,Qtr 3,September,11,2
2023,Qtr 3,September,11,59222551,60652,Significantly Delayed,2023,Qtr 3,September,11,4476563699,3655.01,UPI,2023,Qtr 3,September,11,3285
2023,Qtr 3,September,11,50484778,11250,Slightly Delayed,2023,Qtr 3,September,11,4865644960,866.17,Wallet,2023,Qtr 3,September,11,5280
2023,Qtr 3,September,12,82547308,68562,On Time,2023,Qtr 3,September,12,9074269587,1856.28,Cash,2023,Qtr 3,September,12,13773
2023,Qtr 3,September,12,12833658,151518,On Time,2023,Qtr 3,September,12,17119469070,4560.2,UPI,2023,Qtr 3,September,12,15014
2023,Qtr 3,September,12,46208150,53062,On Time,2023,Qtr 3,September,12,7178789018,2166.39,Wallet,2023,Qtr 3,September,12,2122
2023,Qtr 3,September,12,56352626,36274,Slightly Delayed,2023,Qtr 3,September,12,9391482926,1367.96,Cash,2023,Qtr 3,September,12,9151
2023,Qtr 3,September,12,11493300,50707,Slightly Delayed,2023,Qtr 3,September,12,2416717644,4066.1,Wallet,2023,Qtr 3,September,12,7211
2023,Qtr 3,September,13,16780752,13115,On Time,2023,Qtr 3,September,13,1901688056,2814.99,Card,2023,Qtr 3,September,13,1188
2023,Qtr 3,September,13,80580431,177364,On Time,2023,Qtr 3,September,13,6207493406,2519.02,Cash,2023,Qtr 3,September,13,12178
2023,Qtr 3,September,13,65314426,117383,On Time,2023,Qtr 3,September,13,13513845152,5070.47,UPI,2023,Qtr 3,September,13,4177
2023,Qtr 3,September,13,25795941,10006,On Time,2023,Qtr 3,September,13,1696936610,1983.84,Wallet,2023,Qtr 3,September,13,5361
2023,Qtr 3,September,14,102095952,160942,On Time,2023,Qtr 3,September,14,10019949297,5068.8,Card,2023,Qtr 3,September,14,7410
2023,Qtr 3,September,14,44536626,99355,On Time,2023,Qtr 3,September,14,3370578760,2544.57,Cash,2023,Qtr 3,September,14,9928
2023,Qtr 3,September,14,21432404,68548,On Time,2023,Qtr 3,September,14,1143489067,424.61,UPI,2023,Qtr 3,September,14,7002
2023,Qtr 3,September,14,194637697,125566,On Time,2023,Qtr 3,September,14,18965852018,7476.16,Wallet,2023,Qtr 3,September,14,9352
2023,Qtr 3,September,14,61226563,62986,Significantly Delayed,2023,Qtr 3,September,14,7867573412,3835.33,Card,2023,Qtr 3,September,14,7904
2023,Qtr 3,September,15,224593500,218493,On Time,2023,Qtr 3,September,15,25256370461,6075.49,Card,2023,Qtr 3,September,15,16044
2023,Qtr 3,September,15,206280884,213293,On Time,2023,Qtr 3,September,15,18161092123,5607.83,UPI,2023,Qtr 3,September,15,19229
2023,Qtr 3,September,15,20209237,59784,On Time,2023,Qtr 3,September,15,1768504415,1516.6,Wallet,2023,Qtr 3,September,15,8747
2023,Qtr 3,September,15,85074810,48175,Slightly Delayed,2023,Qtr 3,September,15,8183491568,280.35,UPI,2023,Qtr 3,September,15,8725
2023,Qtr 3,September,15,95334407,68173,Slightly Delayed,2023,Qtr 3,September,15,6653543195,1617.62,Wallet,2023,Qtr 3,September,15,2292
2023,Qtr 3,September,16,15534747,32462,On Time,2023,Qtr 3,September,15,1884314278,847.01,Card,2023,Qtr 3,September,15,979
2023,Qtr 3,September,16,40049216,83728,On Time,2023,Qtr 3,September,16,9661215649,6289.01,Card,2023,Qtr 3,September,16,16133
2023,Qtr 3,September,16,73869823,83817,On Time,2023,Qtr 3,September,16,2817281674,923.09,UPI,2023,Qtr 3,September,16,5058
2023,Qtr 3,September,16,32167625,64251,On Time,2023,Qtr 3,September,16,7141303680,6017.85,Wallet,2023,Qtr 3,September,16,11826
2023,Qtr 3,September,16,89874335,31737,Slightly Delayed,2023,Qtr 3,September,16,1454073903,2976.93,Card,2023,Qtr 3,September,16,7736
2023,Qtr 3,September,16,67383024,86297,Slightly Delayed,2023,Qtr 3,September,16,3261847147,3932.73,Cash,2023,Qtr 3,September,16,9318
2023,Qtr 3,September,17,46504355,81482,On Time,2023,Qtr 3,September,17,8992870838,2952.73,Cash,2023,Qtr 3,September,17,3644
2023,Qtr 3,September,17,35988028,30573,On Time,2023,Qtr 3,September,17,2145309969,995.98,UPI,2023,Qtr 3,September,17,4375
2023,Qtr 3,September,17,14458150,72063,On Time,2023,Qtr 3,September,17,7315949343,2639.3,Wallet,2023,Qtr 3,September,17,3435
2023,Qtr 3,September,17,44814843,135242,Significantly Delayed,2023,Qtr 3,September,17,13577874544,3835.77,Wallet,2023,Qtr 3,September,17,10234
2023,Qtr 3,September,18,38969732,77950,On Time,2023,Qtr 3,September,18,4748284156,3484.22,Card,2023,Qtr 3,September,18,5517
2023,Qtr 3,September,18,1719710,96220,On Time,2023,Qtr 3,September,18,5453475937,3217.91,Cash,2023,Qtr 3,September,18,9393
2023,Qtr 3,September,18,36142455,96685,On Time,2023,Qtr 3,September,18,7078912146,3073.16,UPI,2023,Qtr 3,September,18,6465
2023,Qtr 3,September,18,172867790,178607,On Time,2023,Qtr 3,September,18,10863226995,4795.61,Wallet,2023,Qtr 3,September,18,6564
2023,Qtr 3,September,18,44776601,24605,Significantly Delayed,2023,Qtr 3,September,18,2548452255,2112.34,Wallet,2023,Qtr 3,September,18,4072
2023,Qtr 3,September,18,49050014,96593,Slightly Delayed,2023,Qtr 3,September,18,7750915110,2767.47,Card,2023,Qtr 3,September,18,1190
2023,Qtr 3,September,18,39093069,40476,Slightly Delayed,2023,Qtr 3,September,18,5895445193,1401.58,Wallet,2023,Qtr 3,September,18,141
2023,Qtr 3,September,19,91024604,50051,On Time,2023,Qtr 3,September,19,7044351561,4069.86,Card,2023,Qtr 3,September,19,5705
2023,Qtr 3,September,19,31324823,58919,On Time,2023,Qtr 3,September,19,2480235830,2484.07,Cash,2023,Qtr 3,September,19,5418
2023,Qtr 3,September,19,106247996,71902,On Time,2023,Qtr 3,September,19,11465251532,3559.58,UPI,2023,Qtr 3,September,19,1985
2023,Qtr 3,September,19,113872435,136440,On Time,2023,Qtr 3,September,19,516533962,3909.09,Wallet,2023,Qtr 3,September,19,3977
2023,Qtr 3,September,19,109944881,62075,Slightly Delayed,2023,Qtr 3,September,19,6990325501,3200.85,Card,2023,Qtr 3,September,19,7350
2023,Qtr 3,September,20,17939362,56875,On Time,2023,Qtr 3,September,20,8326867788,1213.48,Card,2023,Qtr 3,September,20,4451
2023,Qtr 3,September,20,185362393,113923,On Time,2023,Qtr 3,September,20,12616622647,2952.51,UPI,2023,Qtr 3,September,20,20079
2023,Qtr 3,September,20,96843768,9069,On Time,2023,Qtr 3,September,20,14291598209,2287.83,Wallet,2023,Qtr 3,September,20,9880
2023,Qtr 3,September,21,10562528,23501,On Time,2023,Qtr 3,September,20,9467422683,530.85,UPI,2023,Qtr 3,September,21,9249
2023,Qtr 3,September,21,184020604,150875,On Time,2023,Qtr 3,September,21,13820134667,8488.44,Card,2023,Qtr 3,September,21,4581
2023,Qtr 3,September,21,9097480,42711,On Time,2023,Qtr 3,September,21,2497341976,3414.57,Wallet,2023,Qtr 3,September,21,788
2023,Qtr 3,September,21,99824171,69991,Significantly Delayed,2023,Qtr 3,September,21,332975964,2545.55,Cash,2023,Qtr 3,September,21,9477
2023,Qtr 3,September,21,2164524,27168,Significantly Delayed,2023,Qtr 3,September,21,5080943123,1496.54,Wallet,2023,Qtr 3,September,21,2977
2023,Qtr 3,September,22,110197633,190018,On Time,2023,Qtr 3,September,22,25385988191,10754.47,Card,2023,Qtr 3,September,22,14508
2023,Qtr 3,September,22,80761521,49934,On Time,2023,Qtr 3,September,22,7353519273,1882.23,Cash,2023,Qtr 3,September,22,2706
2023,Qtr 3,September,22,74682740,52709,On Time,2023,Qtr 3,September,22,1577085460,2599.08,Wallet,2023,Qtr 3,September,22,765
2023,Qtr 3,September,22,78841932,1857,Significantly Delayed,2023,Qtr 3,September,22,7611231659,1641.37,Card,2023,Qtr 3,September,22,9771
2023,Qtr 3,September,22,72857290,91261,Slightly Delayed,2023,Qtr 3,September,22,5229336544,1017.1,Wallet,2023,Qtr 3,September,22,2166
2023,Qtr 3,September,23,160722538,51395,On Time,2023,Qtr 3,September,23,15639654557,8377.57,Card,2023,Qtr 3,September,23,25518
2023,Qtr 3,September,23,79916464,15319,On Time,2023,Qtr 3,September,23,2067729457,1286.82,Cash,2023,Qtr 3,September,23,9617
2023,Qtr 3,September,23,31940833,81690,On Time,2023,Qtr 3,September,23,7248479077,3007.61,UPI,2023,Qtr 3,September,23,6954
2023,Qtr 3,September,23,82529927,52304,On Time,2023,Qtr 3,September,23,6475582506,3895.25,Wallet,2023,Qtr 3,September,23,2425
2023,Qtr 3,September,23,85233498,81927,Significantly Delayed,2023,Qtr 3,September,23,609162117,3723.26,Cash,2023,Qtr 3,September,23,6939
2023,Qtr 3,September,23,35826539,60908,Slightly Delayed,2023,Qtr 3,September,23,3654462337,3741.32,Card,2023,Qtr 3,September,23,4221
2023,Qtr 3,September,23,89036169,83445,Slightly Delayed,2023,Qtr 3,September,23,3377313085,2044.47,UPI,2023,Qtr 3,September,23,2496
2023,Qtr 3,September,23,187588260,188399,Slightly Delayed,2023,Qtr 3,September,23,5341565312,7193.64,Wallet,2023,Qtr 3,September,23,14363
2023,Qtr 3,September,24,79413191,91037,On Time,2023,Qtr 3,September,24,9830511262,7622.54,Card,2023,Qtr 3,September,24,11444
2023,Qtr 3,September,24,93341057,34461,On Time,2023,Qtr 3,September,24,8026892264,3867.59,Cash,2023,Qtr 3,September,24,8942
2023,Qtr 3,September,24,85188226,131949,On Time,2023,Qtr 3,September,24,5345995336,3395.26,UPI,2023,Qtr 3,September,24,5140
2023,Qtr 3,September,24,96853930,92557,Significantly Delayed,2023,Qtr 3,September,24,891333736,2152.26,Wallet,2023,Qtr 3,September,24,1742
2023,Qtr 3,September,24,75632045,50972,Slightly Delayed,2023,Qtr 3,September,24,7347109009,3507.67,Cash,2023,Qtr 3,September,24,507
2023,Qtr 3,September,24,78806824,94498,Slightly Delayed,2023,Qtr 3,September,24,7388146343,2748.69,Wallet,2023,Qtr 3,September,24,5069
2023,Qtr 3,September,25,17201639,66042,On Time,2023,Qtr 3,September,25,6367306297,3012.27,Cash,2023,Qtr 3,September,25,4611
2023,Qtr 3,September,25,134312070,139136,On Time,2023,Qtr 3,September,25,21023650613,7666.98,UPI,2023,Qtr 3,September,25,13975
2023,Qtr 3,September,25,149595415,120275,On Time,2023,Qtr 3,September,25,15317331803,5014.92,Wallet,2023,Qtr 3,September,25,6765
2023,Qtr 3,September,25,85354059,58986,Slightly Delayed,2023,Qtr 3,September,25,3349267712,230.58,Cash,2023,Qtr 3,September,25,794
2023,Qtr 3,September,25,24337950,68768,Slightly Delayed,2023,Qtr 3,September,25,884327245,2116.49,UPI,2023,Qtr 3,September,25,6266
2023,Qtr 3,September,26,153581574,139943,On Time,2023,Qtr 3,September,26,1864134510,2776.61,Card,2023,Qtr 3,September,26,14132
2023,Qtr 3,September,26,120107540,84159,On Time,2023,Qtr 3,September,26,7693336869,1221.51,Cash,2023,Qtr 3,September,26,14104
2023,Qtr 3,September,26,14030103,3589,On Time,2023,Qtr 3,September,26,8266633825,3449.48,Wallet,2023,Qtr 3,September,26,4508
2023,Qtr 3,September,26,1342184,55802,Significantly Delayed,2023,Qtr 3,September,26,1204084245,2833.97,Card,2023,Qtr 3,September,26,6947
2023,Qtr 3,September,26,68307253,50594,Slightly Delayed,2023,Qtr 3,September,26,8023626961,763.12,Card,2023,Qtr 3,September,26,5522
2023,Qtr 3,September,27,141486531,152871,On Time,2023,Qtr 3,September,27,10964663868,6646.62,Card,2023,Qtr 3,September,27,10031
