Sum of customer_id,Year,Quarter,Month,Day,feedback_category,Sum of feedback_id,feedback_text,Sum of order_id,Sum of rating,sentiment
75752515,2023,Qtr 3,August,5,Product Quality,7151341,I had a bad experience.,9137126466,2,Negative
1469696,2023,Qtr 3,August,5,Product Quality,5985753,Taste was not as expected.,5095141954,1,Negative
171265470,2023,Qtr 3,August,6,App Experience,10829062,Customer service was very helpful.,13993899464,8,Positive
72946405,2023,Qtr 3,August,6,App Experience,5661715,"Delivery was fine, but the product could be better.",2937550786,4,Neutral
48778633,2023,Qtr 3,August,6,Delivery,7516762,"Delivery was fine, but the product could be better.",8694014791,3,Neutral
84953008,2023,Qtr 3,August,6,Delivery,4722643,"It was okay, nothing special.",7188183056,3,Neutral
8817168,2023,Qtr 3,August,6,Delivery,1028267,"Nothing to complain about, but nothing exceptional.",5578822558,3,Neutral
64535602,2023,Qtr 3,August,6,Delivery,2077738,Product was damaged during delivery.,5995393950,2,Negative
23996221,2023,Qtr 3,August,6,Delivery,6157435,The packaging was poor.,3830844750,2,Negative
62629494,2023,Qtr 3,August,6,Delivery,7244170,The product met my expectations.,3226693729,3,Neutral
18889370,2023,Qtr 3,August,7,App Experience,6060236,"Average experience, could improve.",7832599414,3,Neutral
58505903,2023,Qtr 3,August,7,App Experience,3747956,"Delivery was fine, but the product could be better.",8853713324,4,Neutral
84850688,2023,Qtr 3,August,7,App Experience,5252017,I had a bad experience.,5504768409,3,Negative
24144240,2023,Qtr 3,August,7,App Experience,2762703,Items were missing from my order.,6425666148,1,Negative
67952740,2023,Qtr 3,August,7,Customer Service,8817684,"Excellent quality, will buy again!",1390229631,5,Positive
34156884,2023,Qtr 3,August,7,Customer Service,1594625,Taste was not as expected.,6416399784,3,Negative
65543312,2023,Qtr 3,August,7,Customer Service,4125665,The order was incorrect.,5046906329,1,Negative
70221073,2023,Qtr 3,August,7,Delivery,8258208,"Average experience, could improve.",387311360,4,Neutral
8351747,2023,Qtr 3,August,7,Delivery,2091825,Items were in perfect condition.,7713651693,5,Positive
86479284,2023,Qtr 3,August,8,App Experience,7794000,"Excellent quality, will buy again!",6039353394,5,Positive
62068277,2023,Qtr 3,August,8,App Experience,4548300,"It was okay, nothing special.",356236208,4,Neutral
49806393,2023,Qtr 3,August,8,App Experience,4636716,Items were in perfect condition.,8916215165,5,Positive
22931642,2023,Qtr 3,August,8,App Experience,2719090,Not worth the price I paid.,9970545044,1,Negative
24456825,2023,Qtr 3,August,8,App Experience,9208286,The order was incorrect.,3532186218,2,Negative
74840437,2023,Qtr 3,August,8,Customer Service,3056720,"It was okay, nothing special.",202466684,4,Neutral
4594944,2023,Qtr 3,August,8,Customer Service,2800790,The order was incorrect.,461485679,3,Negative
31233120,2023,Qtr 3,August,8,Delivery,3932357,Good selection of products.,4926287333,4,Positive
7076456,2023,Qtr 3,August,8,Delivery,6070927,"It was okay, nothing special.",1605287230,3,Neutral
65294340,2023,Qtr 3,August,8,Delivery,4634192,The order was incorrect.,4924862857,1,Negative
98225598,2023,Qtr 3,August,8,Product Quality,9323797,"Average experience, could improve.",3606274277,3,Neutral
82169898,2023,Qtr 3,August,8,Product Quality,6596877,Customer service was very helpful.,5609346062,5,Positive
54877984,2023,Qtr 3,August,8,Product Quality,4001289,"Delivery was fine, but the product could be better.",2308652017,3,Neutral
13494314,2023,Qtr 3,August,9,App Experience,2146818,Highly recommended!,7930373606,4,Positive
37947202,2023,Qtr 3,August,9,App Experience,6512032,"Overall good experience, thank you!",1598213217,4,Positive
59737869,2023,Qtr 3,August,9,App Experience,10419773,The product met my expectations.,5512711143,6,Neutral
106173701,2023,Qtr 3,August,9,Customer Service,9180479,"Delivery was fine, but the product could be better.",4867849713,7,Neutral
61982521,2023,Qtr 3,August,9,Customer Service,1062711,Very happy with the service!,3969014433,5,Positive
50899600,2023,Qtr 3,August,9,Delivery,536884,The product met my expectations.,9487368442,4,Neutral
16420489,2023,Qtr 3,August,9,Product Quality,8638304,Delivery was late and I was unhappy.,9664390656,1,Negative
46875863,2023,Qtr 3,August,9,Product Quality,5069961,"Nothing to complain about, but nothing exceptional.",1235280275,3,Neutral
90745023,2023,Qtr 3,August,9,Product Quality,3528912,"Overall good experience, thank you!",7709878408,5,Positive
12302179,2023,Qtr 3,August,10,App Experience,6623371,Customer service was not helpful.,1930887811,1,Negative
73660582,2023,Qtr 3,August,10,App Experience,108132,"It was okay, nothing special.",7898301143,4,Neutral
79764458,2023,Qtr 3,August,10,App Experience,2530174,Very disappointed with the quality.,4564846800,2,Negative
92642745,2023,Qtr 3,August,10,Customer Service,8696239,"It was okay, nothing special.",3217791988,3,Neutral
94529626,2023,Qtr 3,August,10,Customer Service,5482726,Not worth the price I paid.,2529883737,1,Negative
85072416,2023,Qtr 3,August,10,Customer Service,4877749,Product was damaged during delivery.,9966404015,2,Negative
21425168,2023,Qtr 3,August,10,Product Quality,7333093,"Average experience, could improve.",2401282648,3,Neutral
9401406,2023,Qtr 3,August,10,Product Quality,8380042,Delivery was late and I was unhappy.,3757871565,3,Negative
98225598,2023,Qtr 3,August,10,Product Quality,8982404,Items were in perfect condition.,683969424,4,Positive
65488134,2023,Qtr 3,August,10,Product Quality,2115064,The product met my expectations.,7453349798,4,Neutral
66742602,2023,Qtr 3,August,10,Product Quality,3076332,Very happy with the service!,4769055037,4,Positive
45323391,2023,Qtr 3,August,11,App Experience,8017624,"Average experience, could improve.",2450770184,3,Neutral
84848018,2023,Qtr 3,August,11,App Experience,9249938,Customer service was very helpful.,2331647373,5,Positive
22321208,2023,Qtr 3,August,11,App Experience,4244904,"Delivery was fine, but the product could be better.",9977285985,4,Neutral
67092149,2023,Qtr 3,August,11,Customer Service,4858018,"Overall good experience, thank you!",6355378227,4,Positive
72359843,2023,Qtr 3,August,11,Product Quality,7804494,Items were in perfect condition.,2990223879,5,Positive
23984022,2023,Qtr 3,August,11,Product Quality,1204524,"Nothing to complain about, but nothing exceptional.",7533431274,3,Neutral
94486311,2023,Qtr 3,August,12,App Experience,3771226,"Delivery was fine, but the product could be better.",8128518434,4,Neutral
1588560,2023,Qtr 3,August,12,App Experience,4535966,"Nothing to complain about, but nothing exceptional.",1150143976,3,Neutral
7378768,2023,Qtr 3,August,12,App Experience,9439816,The order was incorrect.,1642059453,1,Negative
80850753,2023,Qtr 3,August,12,Customer Service,9039809,Good selection of products.,5991829458,5,Positive
19182548,2023,Qtr 3,August,12,Customer Service,9608612,Highly recommended!,2555454584,5,Positive
26303194,2023,Qtr 3,August,12,Customer Service,8739388,Very disappointed with the quality.,1633238374,3,Negative
45586151,2023,Qtr 3,August,12,Delivery,600683,Customer service was very helpful.,2595161999,4,Positive
97111119,2023,Qtr 3,August,12,Product Quality,8711086,Great prices and fast delivery!,9449954611,4,Positive
89036169,2023,Qtr 3,August,12,Product Quality,1858937,Items were in perfect condition.,664198080,5,Positive
25587553,2023,Qtr 3,August,13,Customer Service,1997010,Highly recommended!,5350760367,5,Positive
93018527,2023,Qtr 3,August,13,Customer Service,7503786,The packaging was poor.,3428454405,2,Negative
75674671,2023,Qtr 3,August,13,Delivery,5988461,"Excellent quality, will buy again!",9726762425,5,Positive
27746432,2023,Qtr 3,August,13,Delivery,6228456,I had a bad experience.,1158173915,3,Negative
68965787,2023,Qtr 3,August,13,Delivery,2863015,"Nothing to complain about, but nothing exceptional.",6835850079,4,Neutral
20689141,2023,Qtr 3,August,13,Product Quality,5997297,"Nothing to complain about, but nothing exceptional.",7258292820,3,Neutral
84161531,2023,Qtr 3,August,14,App Experience,3594983,Delivery was late and I was unhappy.,4754481356,1,Negative
24633671,2023,Qtr 3,August,14,App Experience,7576416,"It was okay, nothing special.",6874299189,3,Neutral
99714944,2023,Qtr 3,August,14,Customer Service,3862998,"Excellent quality, will buy again!",9608676386,5,Positive
16543242,2023,Qtr 3,August,14,Delivery,1074209,Delivery was late and I was unhappy.,5709672475,2,Negative
59485034,2023,Qtr 3,August,14,Delivery,690010,Not worth the price I paid.,4610876894,1,Negative
57526322,2023,Qtr 3,August,14,Product Quality,3941200,"Average experience, could improve.",3185620074,3,Neutral
13424885,2023,Qtr 3,August,14,Product Quality,3470898,Items were in perfect condition.,1925647539,4,Positive
85626346,2023,Qtr 3,August,14,Product Quality,3005557,"Overall good experience, thank you!",5610987488,5,Positive
28663279,2023,Qtr 3,August,14,Product Quality,9618583,Very fresh and well-packaged.,8837578937,5,Positive
1174162,2023,Qtr 3,August,15,App Experience,88259,Customer service was very helpful.,277700053,4,Positive
40392019,2023,Qtr 3,August,15,Customer Service,1266740,Customer service was very helpful.,7624743284,4,Positive
60319216,2023,Qtr 3,August,15,Customer Service,3139068,I had a bad experience.,3771484570,1,Negative
64748953,2023,Qtr 3,August,15,Customer Service,5197207,Not worth the price I paid.,8600159148,1,Negative
46629917,2023,Qtr 3,August,15,Product Quality,7109416,"Average experience, could improve.",5034409841,3,Neutral
85016568,2023,Qtr 3,August,15,Product Quality,3853657,"Delivery was fine, but the product could be better.",2425099132,4,Neutral
90745023,2023,Qtr 3,August,15,Product Quality,1366943,The packaging was poor.,7899569162,1,Negative
12655794,2023,Qtr 3,August,16,App Experience,6768345,"Average experience, could improve.",2150790907,3,Neutral
59252433,2023,Qtr 3,August,16,App Experience,4900513,Customer service was very helpful.,3656191983,5,Positive
57956497,2023,Qtr 3,August,16,App Experience,6743481,Delivery was late and I was unhappy.,8537081061,2,Negative
47955004,2023,Qtr 3,August,16,App Experience,7869635,"Excellent quality, will buy again!",2965387566,4,Positive
89617089,2023,Qtr 3,August,16,App Experience,280405,Not worth the price I paid.,8005579633,2,Negative
31576845,2023,Qtr 3,August,16,Customer Service,6981223,Customer service was very helpful.,4204069161,5,Positive
59545278,2023,Qtr 3,August,16,Customer Service,7532031,Good selection of products.,169867835,4,Positive
122702623,2023,Qtr 3,August,16,Customer Service,7870682,"Nothing to complain about, but nothing exceptional.",9505238216,7,Neutral
49881540,2023,Qtr 3,August,16,Delivery,3248115,Will definitely order again.,1833208408,5,Positive
97259564,2023,Qtr 3,August,16,Product Quality,4533038,"Nothing to complain about, but nothing exceptional.",4750086089,3,Neutral
15144290,2023,Qtr 3,August,17,App Experience,562006,"Average experience, could improve.",4746468643,4,Neutral
177687137,2023,Qtr 3,August,17,App Experience,8355715,Customer service was not helpful.,16233499395,6,Negative
88312515,2023,Qtr 3,August,17,App Experience,5963883,"Nothing to complain about, but nothing exceptional.",9582738204,4,Neutral
71694275,2023,Qtr 3,August,17,App Experience,1885638,Very fresh and well-packaged.,1324817141,4,Positive
99627097,2023,Qtr 3,August,17,Customer Service,2324970,"Average experience, could improve.",239830094,4,Neutral
57213543,2023,Qtr 3,August,17,Customer Service,2866024,"Delivery was fine, but the product could be better.",2976477423,3,Neutral
14472401,2023,Qtr 3,August,17,Delivery,7256577,"It was okay, nothing special.",8074949320,3,Neutral
67729191,2023,Qtr 3,August,17,Delivery,1968694,The product met my expectations.,4856277700,3,Neutral
41194825,2023,Qtr 3,August,17,Product Quality,5452763,"Average experience, could improve.",2921621434,3,Neutral
29431960,2023,Qtr 3,August,17,Product Quality,2669997,"It was okay, nothing special.",826610039,3,Neutral
31026200,2023,Qtr 3,August,18,App Experience,7380675,Not worth the price I paid.,3603683788,2,Negative
81373608,2023,Qtr 3,August,18,Customer Service,4732407,"Excellent quality, will buy again!",9361578823,4,Positive
44589829,2023,Qtr 3,August,18,Customer Service,5260029,Great prices and fast delivery!,344177904,4,Positive
57523973,2023,Qtr 3,August,18,Customer Service,4802760,"It was okay, nothing special.",6861065282,4,Neutral
33280073,2023,Qtr 3,August,18,Customer Service,7799885,The order was incorrect.,7144611408,2,Negative
180069509,2023,Qtr 3,August,18,Customer Service,12607652,The product met my expectations.,10957930387,6,Neutral
159524082,2023,Qtr 3,August,18,Delivery,9027209,The order was incorrect.,2569345571,5,Negative
48228547,2023,Qtr 3,August,18,Delivery,436700,The product met my expectations.,7854526965,3,Neutral
6291143,2023,Qtr 3,August,18,Delivery,2773115,Will definitely order again.,7189534591,5,Positive
93938425,2023,Qtr 3,August,18,Product Quality,5320169,"Overall good experience, thank you!",7719808698,5,Positive
141030627,2023,Qtr 3,August,18,Product Quality,7375861,The product met my expectations.,10247763720,6,Neutral
31026200,2023,Qtr 3,August,19,App Experience,4405098,Not worth the price I paid.,833581472,3,Negative
68714053,2023,Qtr 3,August,19,App Experience,2554640,The order was incorrect.,2189360099,3,Negative
44198187,2023,Qtr 3,August,19,App Experience,2948051,The packaging was poor.,369899578,3,Negative
23126657,2023,Qtr 3,August,19,Customer Service,8181854,Customer service was very helpful.,6374883107,5,Positive
34897081,2023,Qtr 3,August,19,Customer Service,2322170,I had a bad experience.,3705985582,2,Negative
76830090,2023,Qtr 3,August,19,Customer Service,8693785,The product met my expectations.,4435459085,4,Neutral
1816969,2023,Qtr 3,August,19,Customer Service,5135582,Very fresh and well-packaged.,3567610983,5,Positive
34787383,2023,Qtr 3,August,19,Delivery,8593846,"Excellent quality, will buy again!",5995819849,4,Positive
93018527,2023,Qtr 3,August,19,Product Quality,5351111,"It was okay, nothing special.",7760767006,3,Neutral
39042103,2023,Qtr 3,August,19,Product Quality,4412586,"Nothing to complain about, but nothing exceptional.",1409944718,3,Neutral
29265216,2023,Qtr 3,August,20,App Experience,9260645,"Delivery was fine, but the product could be better.",7165265639,4,Neutral
20496835,2023,Qtr 3,August,20,App Experience,7564096,The packaging was poor.,8358703267,2,Negative
21282544,2023,Qtr 3,August,20,Customer Service,862999,Highly recommended!,4105022903,4,Positive
50632192,2023,Qtr 3,August,20,Customer Service,5650852,Will definitely order again.,2585438297,4,Positive
95309983,2023,Qtr 3,August,20,Delivery,5021758,Delivery was late and I was unhappy.,9912965340,1,Negative
67908555,2023,Qtr 3,August,20,Delivery,8155247,Taste was not as expected.,5281121057,3,Negative
82708090,2023,Qtr 3,August,20,Product Quality,5486644,Taste was not as expected.,9730765358,2,Negative
65895091,2023,Qtr 3,August,20,Product Quality,9304849,The product met my expectations.,9000165912,3,Neutral
5135207,2023,Qtr 3,August,21,App Experience,1549671,"Delivery was fine, but the product could be better.",5103721089,4,Neutral
47274329,2023,Qtr 3,August,21,App Experience,4731537,"It was okay, nothing special.",271744331,3,Neutral
54885705,2023,Qtr 3,August,21,App Experience,1220602,Items were missing from my order.,8100291984,3,Negative
