Sum of product_id,Sum of campaign_id,campaign_name,channel,Sum of clicks,Sum of conversions,Year,Quarter,Month,Day,Sum of impressions,Sum of revenue_generated,Sum of roas,Sum of spend,target_audience
9310920091,806869,Category Promotion,SMS,489,27,2023,Qtr 3,July,7,2247,6806.02,3.08,4782.35,Inactive
9310920091,2609,Category Promotion,SMS,337,61,2023,Qtr 3,July,11,2631,5547.84,2.26,4370.47,Premium
9310920091,232474,Category Promotion,SMS,900,52,2023,Qtr 3,July,26,2933,8092.31,1.74,1462.6,All
9310920091,828821,Category Promotion,SMS,108,26,2023,Qtr 3,July,29,6933,5314.31,2.35,1927.15,All
9310920091,147242,Category Promotion,SMS,946,31,2023,Qtr 3,August,7,4133,2319.46,3.97,3272.29,New Users
9310920091,490143,Category Promotion,SMS,808,52,2023,Qtr 3,August,13,9843,6218.62,2.57,3089.55,New Users
9310920091,72339,Category Promotion,SMS,700,54,2023,Qtr 3,August,20,1553,5355.32,2.54,1819.45,Inactive
9310920091,12026,Category Promotion,SMS,902,52,2023,Qtr 3,August,26,5024,2766.15,3.47,4855.37,All
9310920091,519264,Category Promotion,SMS,598,37,2023,Qtr 3,August,27,8700,7021.86,2.23,2492.1,Premium
9310920091,839285,Category Promotion,SMS,202,31,2023,Qtr 3,August,31,5906,5386.51,1.59,2462.65,Premium
9310920091,800943,Category Promotion,SMS,663,99,2023,Qtr 3,September,4,1450,8586.35,2.31,3943.03,Inactive
9310920091,124963,Category Promotion,SMS,349,100,2023,Qtr 3,September,10,9214,4929.18,3.53,3266.85,New Users
9310920091,873524,Category Promotion,SMS,423,67,2023,Qtr 3,September,23,1269,9509.05,2.98,4252.13,All
9310920091,528450,Category Promotion,SMS,436,60,2023,Qtr 3,September,24,9281,5322.08,2.43,4476.15,All
9310920091,553413,Category Promotion,SMS,338,19,2023,Qtr 3,September,26,7300,7309.71,2.77,2409.09,Premium
9310920091,952355,Category Promotion,SMS,183,60,2023,Qtr 4,October,1,9395,3836.8,2.7,2861.38,Premium
9310920091,15860,Category Promotion,SMS,734,89,2023,Qtr 4,October,3,4694,4586.02,3.57,3472.5,Premium
9310920091,177944,Category Promotion,SMS,604,78,2023,Qtr 4,October,6,2914,3019.72,1.59,3580.72,Premium
9310920091,917109,Category Promotion,SMS,400,57,2023,Qtr 4,October,8,3928,2936.19,3.39,4352.2,Premium
9310920091,660068,Category Promotion,SMS,410,18,2023,Qtr 4,October,9,4157,9886.97,3.89,2049.48,New Users
9310920091,463402,Category Promotion,SMS,882,98,2023,Qtr 4,October,15,2883,3800.86,3.32,2633.79,Premium
9310920091,977146,Category Promotion,SMS,507,100,2023,Qtr 4,October,20,1197,4411.8,3.58,4167.3,Inactive
9310920091,120767,Category Promotion,SMS,656,81,2023,Qtr 4,October,26,5313,7062.21,3.87,2124.54,Premium
9310920091,648419,Category Promotion,SMS,882,18,2023,Qtr 4,November,6,5202,7158.88,3.44,1876.81,Premium
9310920091,121219,Category Promotion,SMS,339,50,2023,Qtr 4,November,12,2169,4653.82,3.58,2344.55,Premium
9310920091,974324,Category Promotion,SMS,451,36,2023,Qtr 4,November,17,3434,8212.41,2.5,4439.92,New Users
9310920091,264129,Category Promotion,SMS,636,69,2023,Qtr 4,November,20,8923,4853.18,2.53,3932.8,All
9310920091,804027,Category Promotion,SMS,986,91,2023,Qtr 4,November,26,8842,3933.28,2.52,2169.07,Premium
9310920091,894884,Category Promotion,SMS,269,97,2023,Qtr 4,November,28,1301,9799.65,3.97,2317.37,Inactive
9310920091,381763,Category Promotion,SMS,703,77,2023,Qtr 4,December,1,5006,7533.8,2.53,2856.45,Premium
9310920091,183638,Category Promotion,SMS,814,81,2023,Qtr 4,December,13,2625,6648.87,1.97,4619.34,New Users
9310920091,429132,Category Promotion,SMS,631,14,2023,Qtr 4,December,29,4044,2825.34,2.86,1043.09,Premium
9310920091,179831,Category Promotion,SMS,899,74,2024,Qtr 1,January,5,7654,8611.94,3.02,1960.11,Premium
9310920091,575835,Category Promotion,SMS,574,62,2024,Qtr 1,January,9,5362,6182.96,3.18,2139.28,All
9310920091,978223,Category Promotion,SMS,482,20,2024,Qtr 1,January,13,8307,6900.92,3.84,2702.15,Inactive
9310920091,501490,Category Promotion,SMS,765,38,2024,Qtr 1,January,18,4065,6464.15,3.75,2928.03,Inactive
9310920091,822582,Category Promotion,SMS,623,94,2024,Qtr 1,January,21,7045,9828.14,3.9,1595.55,Inactive
9310920091,123320,Category Promotion,SMS,466,36,2024,Qtr 1,January,25,6254,8349.81,3.09,3782.4,Premium
9310920091,101448,Category Promotion,SMS,528,27,2024,Qtr 1,January,29,3358,4264.3,2.01,1294.04,Inactive
9310920091,651159,Category Promotion,SMS,592,39,2024,Qtr 1,January,30,9218,3485.67,3.99,1991.13,Premium
9310920091,927550,Category Promotion,SMS,284,88,2024,Qtr 1,February,7,7177,6671.14,3.53,1973.5,New Users
9310920091,802454,Category Promotion,SMS,256,33,2024,Qtr 1,February,8,5140,9827.21,2.86,2503.83,Inactive
9310920091,456390,Category Promotion,SMS,196,66,2024,Qtr 1,February,10,8561,2427.61,3.55,1839.8,Inactive
9310920091,269345,Category Promotion,SMS,453,63,2024,Qtr 1,February,11,3169,8435.62,3.65,1958.26,All
9310920091,453747,Category Promotion,SMS,323,71,2024,Qtr 1,February,12,8606,8908.45,1.72,2345.45,New Users
9310920091,480278,Category Promotion,SMS,850,92,2024,Qtr 1,February,22,6277,2399.68,2.33,4954.1,New Users
9310920091,822275,Category Promotion,SMS,884,55,2024,Qtr 1,March,3,3635,8043.1,3.83,4499.89,Premium
9310920091,841308,Category Promotion,SMS,727,19,2024,Qtr 1,March,5,7955,4171.4,2.19,4683.69,Premium
9310920091,44489,Category Promotion,SMS,138,78,2024,Qtr 1,March,16,6667,8926.84,2.03,1790.29,All
9310920091,164801,Category Promotion,SMS,787,45,2024,Qtr 1,March,17,4767,5262.99,2.43,2545.12,All
9310920091,294729,Category Promotion,SMS,476,65,2024,Qtr 1,March,24,2026,9828.4,2.12,4032.92,New Users
9310920091,678701,Category Promotion,SMS,259,94,2024,Qtr 2,April,3,5135,7663.97,2.26,2016.82,Premium
9310920091,499278,Category Promotion,SMS,424,45,2024,Qtr 2,April,4,4172,8568.42,1.51,1212.57,Inactive
9310920091,732023,Category Promotion,SMS,117,86,2024,Qtr 2,April,10,6010,6281.67,3.28,1060.48,Inactive
9310920091,892996,Category Promotion,SMS,639,37,2024,Qtr 2,April,11,6325,2985.66,2.71,3648.81,Premium
9310920091,382929,Category Promotion,SMS,803,22,2024,Qtr 2,April,14,9801,2470.84,1.81,2844.73,New Users
9310920091,488877,Category Promotion,SMS,249,83,2024,Qtr 2,April,20,7456,4492.69,2.93,1989.67,New Users
9310920091,196569,Category Promotion,SMS,868,82,2024,Qtr 2,April,21,4686,4297.1,1.67,2732.5,Premium
9310920091,355742,Category Promotion,SMS,174,79,2024,Qtr 2,April,24,9494,5262.99,1.94,4096.65,Premium
9310920091,282850,Category Promotion,SMS,431,85,2024,Qtr 2,April,30,6750,4771.73,2.07,3242.3,Premium
9310920091,306936,Category Promotion,SMS,568,34,2024,Qtr 2,May,2,8559,9712.97,1.57,2477.91,All
9310920091,967044,Category Promotion,SMS,298,85,2024,Qtr 2,May,13,7716,4474.49,3.12,4001.2,New Users
9310920091,514496,Category Promotion,SMS,673,49,2024,Qtr 2,May,19,9160,4469.6,3.38,2078.95,Inactive
9310920091,209876,Category Promotion,SMS,225,20,2024,Qtr 2,May,23,1954,3579.8,2.01,1610.39,Premium
9310920091,320050,Category Promotion,SMS,836,56,2024,Qtr 2,May,26,4542,8891.49,2.43,3737.8,Inactive
9310920091,911776,Category Promotion,SMS,550,69,2024,Qtr 2,May,31,9390,6675.19,3.9,2436.13,New Users
9310920091,649620,Category Promotion,SMS,599,62,2024,Qtr 2,June,2,9293,3965.39,1.7,1378.69,New Users
9310920091,405953,Category Promotion,SMS,293,48,2024,Qtr 2,June,6,2474,4937.64,2.4,4888.58,Inactive
9310920091,320418,Category Promotion,SMS,953,68,2024,Qtr 2,June,7,7590,7771.38,2.83,3132.26,Premium
9310920091,594934,Category Promotion,SMS,345,95,2024,Qtr 2,June,8,8582,6226.65,2.37,4085.63,Premium
9310920091,976693,Category Promotion,SMS,240,49,2024,Qtr 2,June,9,5669,7492.08,2.68,2458.19,Premium
9310920091,780511,Category Promotion,SMS,478,23,2024,Qtr 2,June,10,6298,5612.42,2.59,3960.47,Premium
9310920091,559123,Category Promotion,SMS,836,72,2024,Qtr 2,June,11,8081,6158.94,2.96,4176.09,Inactive
9310920091,56268,Category Promotion,SMS,908,95,2024,Qtr 2,June,15,2829,2569.2,2.15,1635.16,All
9310920091,87706,Category Promotion,SMS,446,96,2024,Qtr 2,June,16,5168,9219.79,1.77,1129.17,All
9310920091,119485,Category Promotion,SMS,931,40,2024,Qtr 3,July,2,4253,5521.58,2.18,4987.84,All
9310920091,799187,Category Promotion,SMS,111,29,2024,Qtr 3,July,5,8219,3194.92,1.96,4629.74,Inactive
9310920091,796370,Category Promotion,SMS,721,35,2024,Qtr 3,July,9,9355,7498.45,3.45,4009.72,All
9310920091,705971,Category Promotion,SMS,336,36,2024,Qtr 3,July,10,9304,9169.32,2.53,2194.51,Inactive
9310920091,809480,Category Promotion,SMS,915,23,2024,Qtr 3,July,11,7565,7052.61,2.74,3489.52,Premium
9310920091,109358,Category Promotion,SMS,817,88,2024,Qtr 3,July,22,2484,7277.89,1.98,3937.89,Inactive
9310920091,576289,Category Promotion,SMS,127,96,2024,Qtr 3,July,26,8268,7695.17,3.58,4544.8,All
9310920091,826255,Category Promotion,SMS,878,48,2024,Qtr 3,July,28,9631,5455.65,3.82,4635.93,Inactive
9310920091,699556,Category Promotion,SMS,853,29,2024,Qtr 3,August,4,4640,6105.04,3.24,3244.16,Premium
9310920091,446966,Category Promotion,SMS,150,26,2024,Qtr 3,August,5,6672,7916.23,2.84,1561.05,New Users
9310920091,921974,Category Promotion,SMS,690,21,2024,Qtr 3,August,7,7735,3051.7,2.34,2624.67,All
9310920091,190944,Category Promotion,SMS,155,85,2024,Qtr 3,August,8,7803,4418.33,3.71,1334.53,Inactive
9310920091,751261,Category Promotion,SMS,504,85,2024,Qtr 3,August,15,2604,9754.05,1.92,3993.12,Inactive
9310920091,468357,Category Promotion,SMS,540,26,2024,Qtr 3,August,16,3870,3603.29,1.58,1014.91,Premium
9310920091,192038,Category Promotion,SMS,561,21,2024,Qtr 3,August,17,3954,2124.2,3.85,2906.44,All
9310920091,10907,Category Promotion,SMS,606,19,2024,Qtr 3,August,20,8100,3124.92,3.68,1790.86,All
9310920091,562441,Category Promotion,SMS,292,31,2024,Qtr 3,September,1,7368,6904.06,2.18,4101.73,Premium
9310920091,84625,Category Promotion,SMS,145,62,2024,Qtr 3,September,4,7618,7711.53,3.42,1987.68,Premium
9310920091,678790,Category Promotion,SMS,528,77,2024,Qtr 3,September,11,4840,8867.29,2.65,1833.61,Inactive
9310920091,450016,Category Promotion,SMS,616,40,2024,Qtr 3,September,12,4649,2689.6,1.76,1285.75,New Users
9310920091,197468,Category Promotion,SMS,614,38,2024,Qtr 3,September,14,7815,8500.81,2.19,1452.62,New Users
9310920091,148488,Category Promotion,SMS,124,65,2024,Qtr 3,September,16,8567,7749.69,3.51,4114.66,Inactive
9310920091,670881,Category Promotion,SMS,753,11,2024,Qtr 3,September,23,3121,9618.34,2.13,2406.7,Premium
9310920091,689098,Category Promotion,SMS,897,37,2024,Qtr 3,September,26,2079,7661.04,2.21,1983.91,All
9310920091,729407,Category Promotion,SMS,940,42,2024,Qtr 3,September,28,4155,8059.82,3.57,2488.64,Inactive
9310920091,971866,Category Promotion,SMS,191,78,2024,Qtr 4,October,6,8760,5537.59,2.24,4339.28,New Users
9310920091,476429,Category Promotion,SMS,723,33,2024,Qtr 4,October,7,2581,8412.23,2.72,3518.26,Premium
9310920091,234036,Category Promotion,SMS,167,57,2024,Qtr 4,October,16,2176,8603.76,1.62,4239.19,Inactive
9310920091,942737,Category Promotion,SMS,593,61,2024,Qtr 4,October,21,9433,5415.89,1.99,1670.95,Premium
9310920091,521471,Category Promotion,SMS,704,100,2024,Qtr 4,October,26,2315,9400.79,3.16,4403.4,All
9310920091,467912,Category Promotion,SMS,486,87,2024,Qtr 4,October,29,3949,9613.16,1.87,4568.63,All
9310920091,490727,Category Promotion,SMS,501,30,2024,Qtr 4,October,30,7583,8031.55,1.93,4937.7,Premium
9310920091,886076,Category Promotion,SMS,591,25,2024,Qtr 4,October,31,3930,5102.75,1.78,4678.74,Premium
9310920091,39545,Category Promotion,SMS,317,95,2024,Qtr 4,November,1,1489,9966.89,3.03,2527.82,All
9310920091,228966,Category Promotion,SMS,632,55,2024,Qtr 4,November,2,8998,8801.61,3.79,4905.7,Premium
9310920091,493317,Category Promotion,Social Media,860,34,2023,Qtr 1,March,17,5216,7701.25,2.01,3922.53,Premium
9310920091,670217,Category Promotion,Social Media,281,21,2023,Qtr 1,March,19,6884,9876.77,1.68,3833.74,Inactive
9310920091,589818,Category Promotion,Social Media,662,63,2023,Qtr 1,March,24,6810,2188.86,2.85,1873.15,Inactive
9310920091,254296,Category Promotion,Social Media,906,77,2023,Qtr 2,April,7,7164,3459.66,3.49,2895.95,Premium
9310920091,355933,Category Promotion,Social Media,653,74,2023,Qtr 2,April,9,6882,6708.83,2.23,2665.84,All
9310920091,356409,Category Promotion,Social Media,580,63,2023,Qtr 2,April,17,2576,4789,3.48,3491.13,Inactive
9310920091,175630,Category Promotion,Social Media,241,40,2023,Qtr 2,April,19,7164,6012.69,3.18,2236.07,New Users
9310920091,730085,Category Promotion,Social Media,413,98,2023,Qtr 2,April,22,7079,2414.84,3.34,2924.16,All
9310920091,272895,Category Promotion,Social Media,813,100,2023,Qtr 2,April,24,7135,8085.2,2.7,1099.78,Inactive
9310920091,769330,Category Promotion,Social Media,112,11,2023,Qtr 2,April,26,4243,9781.45,1.65,2859.77,Premium
9310920091,383252,Category Promotion,Social Media,304,100,2023,Qtr 2,May,10,2173,9490.74,2.62,4321.09,Inactive
9310920091,136074,Category Promotion,Social Media,482,11,2023,Qtr 2,May,14,9292,3484.87,1.89,4096,Inactive
9310920091,187926,Category Promotion,Social Media,267,77,2023,Qtr 2,May,15,4778,7402.77,2.82,2565.27,New Users
9310920091,650093,Category Promotion,Social Media,894,93,2023,Qtr 2,May,16,9181,6519.68,3.25,2995.42,Premium
9310920091,845496,Category Promotion,Social Media,446,31,2023,Qtr 2,May,20,7466,7247.3,3.87,1462.82,Inactive
9310920091,146258,Category Promotion,Social Media,716,79,2023,Qtr 2,May,22,7729,3503.23,3.39,3633.66,Premium
9310920091,424752,Category Promotion,Social Media,920,83,2023,Qtr 2,May,23,5719,5147.51,2.74,2031.55,Inactive
9310920091,146921,Category Promotion,Social Media,303,30,2023,Qtr 2,May,24,4841,9482.27,2.88,2839.45,All
9310920091,914426,Category Promotion,Social Media,908,18,2023,Qtr 2,May,26,1902,9283.65,1.67,2997.54,New Users
9310920091,54529,Category Promotion,Social Media,825,79,2023,Qtr 2,May,28,8634,2227.59,1.67,2733.58,Premium
9310920091,835356,Category Promotion,Social Media,418,39,2023,Qtr 2,June,6,3237,3217.93,2.87,4269.68,All
9310920091,976412,Category Promotion,Social Media,697,57,2023,Qtr 2,June,8,6231,8804.22,2.55,4661.65,Premium
9310920091,906705,Category Promotion,Social Media,108,31,2023,Qtr 2,June,9,6928,9683.02,1.82,4835.71,All
9310920091,795124,Category Promotion,Social Media,815,38,2023,Qtr 2,June,10,6741,2006.21,2.21,3588.59,Premium
9310920091,468772,Category Promotion,Social Media,249,10,2023,Qtr 2,June,13,8638,2585.21,2.9,4008.52,Inactive
9310920091,228345,Category Promotion,Social Media,710,54,2023,Qtr 2,June,16,1710,3039.44,2.8,2806.91,Inactive
9310920091,672953,Category Promotion,Social Media,187,82,2023,Qtr 2,June,18,6598,6061.99,3.22,3981.26,New Users
9310920091,93990,Category Promotion,Social Media,671,44,2023,Qtr 2,June,22,6947,5572.35,2.9,3857.86,New Users
9310920091,809235,Category Promotion,Social Media,614,84,2023,Qtr 2,June,27,9683,5970.76,2.71,3420.08,All
9310920091,756003,Category Promotion,Social Media,479,67,2023,Qtr 3,July,8,3529,7165.08,1.94,2810.58,All
9310920091,397428,Category Promotion,Social Media,993,83,2023,Qtr 3,July,10,8228,5196.57,2.55,3886.84,Premium
9310920091,983206,Category Promotion,Social Media,154,83,2023,Qtr 3,July,12,2426,2045.48,2.81,2038.58,Inactive
9310920091,499501,Category Promotion,Social Media,754,27,2023,Qtr 3,July,14,3931,6614.49,2.52,4332.72,New Users
9310920091,657228,Category Promotion,Social Media,115,71,2023,Qtr 3,July,18,1716,7477.99,2.95,4953.44,New Users
9310920091,815224,Category Promotion,Social Media,558,20,2023,Qtr 3,July,21,6446,8695.71,3.48,2141.61,Inactive
9310920091,825949,Category Promotion,Social Media,587,39,2023,Qtr 3,July,23,4477,8245.22,2.62,3594.79,Inactive
9310920091,652842,Category Promotion,Social Media,733,21,2023,Qtr 3,July,24,5814,6441.04,3.12,1554.86,Inactive
9310920091,453934,Category Promotion,Social Media,407,76,2023,Qtr 3,July,27,6662,8648.46,3.07,3597.93,Inactive
9310920091,391498,Category Promotion,Social Media,597,65,2023,Qtr 3,July,31,2049,7993.48,1.67,3711.64,New Users
9310920091,18837,Category Promotion,Social Media,489,45,2023,Qtr 3,August,4,2576,8846.3,3.99,2551.26,Inactive
9310920091,245952,Category Promotion,Social Media,796,46,2023,Qtr 3,August,14,4104,5000.69,3.19,1690.16,All
9310920091,615466,Category Promotion,Social Media,147,20,2023,Qtr 3,August,16,8050,4562.43,1.61,3559,New Users
9310920091,790005,Category Promotion,Social Media,313,16,2023,Qtr 3,August,17,6334,3259.63,3.21,1568.47,Inactive
9310920091,153926,Category Promotion,Social Media,828,85,2023,Qtr 3,August,18,2410,2821.65,2.75,2030.76,All
9310920091,57578,Category Promotion,Social Media,866,83,2023,Qtr 3,August,19,2159,8691.79,2.13,1404.28,Inactive
9310920091,132207,Category Promotion,Social Media,339,87,2023,Qtr 3,August,23,9930,7439.04,2.1,3666.47,All
9310920091,411722,Category Promotion,Social Media,786,79,2023,Qtr 3,August,29,5104,7328.83,1.73,1124.87,New Users
9310920091,425494,Category Promotion,Social Media,790,72,2023,Qtr 3,August,30,8648,5509.36,2.67,4581.84,New Users
9310920091,969274,Category Promotion,Social Media,559,94,2023,Qtr 3,September,3,4588,9575.99,2.06,3949.35,New Users
9310920091,301416,Category Promotion,Social Media,780,27,2023,Qtr 3,September,7,2071,3076.52,2.84,1973.17,Inactive
9310920091,284113,Category Promotion,Social Media,305,72,2023,Qtr 3,September,11,7838,9333.6,1.94,4127.05,Inactive
9310920091,507353,Category Promotion,Social Media,872,61,2023,Qtr 3,September,17,4096,2989.48,2.56,2236.95,Premium
9310920091,701161,Category Promotion,Social Media,142,11,2023,Qtr 3,September,19,7977,2419.79,3.99,3171.63,New Users
9310920091,466313,Category Promotion,Social Media,743,11,2023,Qtr 3,September,20,7657,2108.18,3.02,4179.26,New Users
9310920091,361559,Category Promotion,Social Media,199,84,2023,Qtr 3,September,27,1684,6591.24,3.8,3245.54,Inactive
9310920091,805249,Category Promotion,Social Media,525,61,2023,Qtr 3,September,29,5808,4764.17,3.19,2330.67,All
9310920091,971255,Category Promotion,Social Media,572,80,2023,Qtr 4,October,2,2509,8845.85,3.36,3608.95,All
9310920091,869274,Category Promotion,Social Media,565,83,2023,Qtr 4,October,5,5156,6730.58,2.41,3555.57,Inactive
9310920091,671437,Category Promotion,Social Media,419,26,2023,Qtr 4,October,11,1793,8092.38,3.31,4088.59,All
9310920091,320655,Category Promotion,Social Media,562,45,2023,Qtr 4,October,13,4575,5707.35,2.19,3181.53,New Users
9310920091,249110,Category Promotion,Social Media,629,87,2023,Qtr 4,October,14,3204,4243.75,2.9,4480.6,New Users
9310920091,607371,Category Promotion,Social Media,446,18,2023,Qtr 4,October,17,6233,6080.77,3.67,3720.09,Inactive
9310920091,604151,Category Promotion,Social Media,321,71,2023,Qtr 4,October,21,3328,4867.25,1.83,3940.22,New Users
9310920091,686121,Category Promotion,Social Media,669,68,2023,Qtr 4,October,22,3952,2775.88,1.68,4642.38,Inactive
9310920091,803114,Category Promotion,Social Media,744,94,2023,Qtr 4,October,25,1932,3493.22,1.53,1501.4,Premium
9310920091,677049,Category Promotion,Social Media,565,77,2023,Qtr 4,October,29,4061,4110.61,3.31,1440.12,Inactive
9310920091,128374,Category Promotion,Social Media,602,99,2023,Qtr 4,October,30,8444,3618.1,2.2,2021.55,New Users
9310920091,494048,Category Promotion,Social Media,236,15,2023,Qtr 4,November,1,9384,6078.22,2.22,2754.7,Premium
9310920091,242821,Category Promotion,Social Media,112,79,2023,Qtr 4,November,8,7340,3041.47,2.23,4664.6,Premium
9310920091,414580,Category Promotion,Social Media,981,88,2023,Qtr 4,November,9,9733,5827.95,3.68,1773.43,All
9310920091,833327,Category Promotion,Social Media,285,48,2023,Qtr 4,November,10,4325,4070.25,3.76,3006.08,All
9310920091,577192,Category Promotion,Social Media,937,39,2023,Qtr 4,November,11,7791,3419.17,3.52,1280.42,Inactive
9310920091,28630,Category Promotion,Social Media,852,43,2023,Qtr 4,November,15,7512,6815.3,1.62,2283.87,New Users
