Year,Quarter,Month,Day,Sum of delivery_partner_id,delivery_status,Sum of delivery_time_minutes,Sum of order_id,Sum of distance_km,Year,Quarter,Month,Day,reasons_if_delayed
2024,Qtr 2,April,22,18998,Significantly Delayed,23,8168261752,2.24,2024,Qtr 2,April,22,Traffic
2024,Qtr 2,April,22,21123,Slightly Delayed,6,5075205264,3.43,2024,Qtr 2,April,22,Traffic
2024,Qtr 2,April,23,84740,On Time,-1,5307231496,2.58,2024,Qtr 2,April,23,""
2024,Qtr 2,April,23,376255,On Time,19,20786095627,12.49,2024,Qtr 2,April,23,Traffic
2024,Qtr 2,April,23,91732,Significantly Delayed,22,6257851675,4.45,2024,Qtr 2,April,23,Traffic
2024,Qtr 2,April,23,78393,Slightly Delayed,15,3855709201,4.71,2024,Qtr 2,April,23,Traffic
2024,Qtr 2,April,24,224871,On Time,-12,34041389157,13.24,2024,Qtr 2,April,24,""
2024,Qtr 2,April,24,58290,On Time,6,1085604842,4.5,2024,Qtr 2,April,24,Traffic
2024,Qtr 2,April,24,92032,Significantly Delayed,29,3592747590,3.76,2024,Qtr 2,April,24,Traffic
2024,Qtr 2,April,24,20964,Slightly Delayed,9,1297253359,3.5,2024,Qtr 2,April,24,Traffic
2024,Qtr 2,April,25,5328,On Time,-5,2858966982,3.77,2024,Qtr 2,April,25,""
2024,Qtr 2,April,25,63722,On Time,8,8936374843,1.16,2024,Qtr 2,April,25,Traffic
2024,Qtr 2,April,25,169752,Slightly Delayed,34,5983098636,8.5,2024,Qtr 2,April,25,Traffic
2024,Qtr 2,April,26,241364,On Time,-8,19195190292,11.28,2024,Qtr 2,April,26,""
2024,Qtr 2,April,26,232123,On Time,10,4292464928,3.74,2024,Qtr 2,April,26,Traffic
2024,Qtr 2,April,27,120837,On Time,-8,23928074987,3.65,2024,Qtr 2,April,27,""
2024,Qtr 2,April,27,63064,On Time,2,6884010758,4.26,2024,Qtr 2,April,27,Traffic
2024,Qtr 2,April,27,133519,Slightly Delayed,21,11217277682,6.27,2024,Qtr 2,April,27,Traffic
2024,Qtr 2,April,28,159733,On Time,-4,13377294760,6.16,2024,Qtr 2,April,28,""
2024,Qtr 2,April,28,33946,On Time,7,10460797832,2.94,2024,Qtr 2,April,28,Traffic
2024,Qtr 2,April,28,52847,Slightly Delayed,11,2845333894,2.58,2024,Qtr 2,April,28,Traffic
2024,Qtr 2,April,29,78886,On Time,-1,13799540479,6.15,2024,Qtr 2,April,29,""
2024,Qtr 2,April,29,39241,On Time,6,15958918099,4.73,2024,Qtr 2,April,29,Traffic
2024,Qtr 2,April,29,131965,Slightly Delayed,20,10207614473,7.16,2024,Qtr 2,April,29,Traffic
2024,Qtr 2,April,30,55955,On Time,-4,8187201830,4.44,2024,Qtr 2,April,30,""
2024,Qtr 2,April,30,103506,On Time,15,15304704172,10.01,2024,Qtr 2,April,30,Traffic
2024,Qtr 2,April,30,48904,Significantly Delayed,16,4052544342,1.7,2024,Qtr 2,April,30,Traffic
2024,Qtr 2,April,30,62555,Slightly Delayed,9,528309380,1.73,2024,Qtr 2,April,30,Traffic
2024,Qtr 2,May,1,219748,On Time,-21,34277496477,15.88,2024,Qtr 2,May,1,""
2024,Qtr 2,May,1,44994,On Time,7,17064140432,4.48,2024,Qtr 2,May,1,Traffic
2024,Qtr 2,May,1,99182,Slightly Delayed,27,12421434556,4.29,2024,Qtr 2,May,1,Traffic
2024,Qtr 2,May,2,294158,On Time,-4,19518830827,7.33,2024,Qtr 2,May,2,""
2024,Qtr 2,May,2,249015,On Time,14,11748364001,9.87,2024,Qtr 2,May,2,Traffic
2024,Qtr 2,May,2,17988,Slightly Delayed,7,2032956677,3.45,2024,Qtr 2,May,2,Traffic
2024,Qtr 2,May,3,370325,On Time,-11,31406633349,18.13,2024,Qtr 2,May,3,""
2024,Qtr 2,May,3,379659,On Time,24,35283917207,28.59,2024,Qtr 2,May,3,Traffic
2024,Qtr 2,May,3,57553,Slightly Delayed,7,6201821502,4.2,2024,Qtr 2,May,3,Traffic
2024,Qtr 2,May,4,52198,On Time,-5,9877212995,3.48,2024,Qtr 2,May,4,""
2024,Qtr 2,May,4,121453,On Time,6,4904115472,7.96,2024,Qtr 2,May,4,Traffic
2024,Qtr 2,May,4,47082,Significantly Delayed,30,8218080678,3.39,2024,Qtr 2,May,4,Traffic
2024,Qtr 2,May,4,198490,Slightly Delayed,32,10739577025,8.23,2024,Qtr 2,May,4,Traffic
2024,Qtr 2,May,5,83771,On Time,-5,5745304574,1.42,2024,Qtr 2,May,5,""
2024,Qtr 2,May,5,131664,On Time,4,9508656148,8.24,2024,Qtr 2,May,5,Traffic
2024,Qtr 2,May,6,85054,On Time,-1,13244577927,10.56,2024,Qtr 2,May,6,""
2024,Qtr 2,May,6,143323,On Time,8,4243960734,8.35,2024,Qtr 2,May,6,Traffic
2024,Qtr 2,May,6,165770,Significantly Delayed,44,11282707488,5.24,2024,Qtr 2,May,6,Traffic
2024,Qtr 2,May,6,186535,Slightly Delayed,31,6905824768,8.58,2024,Qtr 2,May,6,Traffic
2024,Qtr 2,May,7,112583,On Time,-6,7712312015,5.64,2024,Qtr 2,May,7,""
2024,Qtr 2,May,7,137040,On Time,10,19932750877,9.6,2024,Qtr 2,May,7,Traffic
2024,Qtr 2,May,7,65001,Significantly Delayed,30,976104194,0.78,2024,Qtr 2,May,7,Traffic
2024,Qtr 2,May,7,57593,Slightly Delayed,11,5148599328,3.5,2024,Qtr 2,May,7,Traffic
2024,Qtr 2,May,8,32231,On Time,-1,15177143096,7.64,2024,Qtr 2,May,8,""
2024,Qtr 2,May,8,38359,On Time,4,3886370975,3.43,2024,Qtr 2,May,8,Traffic
2024,Qtr 2,May,8,18183,Significantly Delayed,26,2802699236,2.88,2024,Qtr 2,May,8,Traffic
2024,Qtr 2,May,8,35071,Slightly Delayed,9,8315937318,3.07,2024,Qtr 2,May,8,Traffic
2024,Qtr 2,May,9,157028,On Time,-11,27396186515,10.89,2024,Qtr 2,May,9,""
2024,Qtr 2,May,9,67012,On Time,1,1256813796,1.78,2024,Qtr 2,May,9,Traffic
2024,Qtr 2,May,9,98898,Significantly Delayed,22,7590214417,1.63,2024,Qtr 2,May,9,Traffic
2024,Qtr 2,May,9,82481,Slightly Delayed,12,7660904370,4.8,2024,Qtr 2,May,9,Traffic
2024,Qtr 2,May,10,175131,On Time,0,15833341016,10.11,2024,Qtr 2,May,10,""
2024,Qtr 2,May,10,10976,On Time,4,3192917514,2.35,2024,Qtr 2,May,10,Traffic
2024,Qtr 2,May,11,52361,On Time,-4,17657166986,7.89,2024,Qtr 2,May,11,""
2024,Qtr 2,May,11,8885,On Time,8,11221552996,7.9,2024,Qtr 2,May,11,Traffic
2024,Qtr 2,May,11,76974,Slightly Delayed,11,6779626333,4.69,2024,Qtr 2,May,11,Traffic
2024,Qtr 2,May,12,274619,On Time,-8,23852882608,11.1,2024,Qtr 2,May,12,""
2024,Qtr 2,May,12,72895,On Time,6,8086569866,3.17,2024,Qtr 2,May,12,Traffic
2024,Qtr 2,May,12,77801,Significantly Delayed,23,1728666371,1.6,2024,Qtr 2,May,12,Traffic
2024,Qtr 2,May,12,141165,Slightly Delayed,43,24797419149,12.24,2024,Qtr 2,May,12,Traffic
2024,Qtr 2,May,13,145895,On Time,-10,30240572030,12.41,2024,Qtr 2,May,13,""
2024,Qtr 2,May,13,107643,On Time,10,11118227778,13.45,2024,Qtr 2,May,13,Traffic
2024,Qtr 2,May,13,19867,Significantly Delayed,28,3184669775,1.65,2024,Qtr 2,May,13,Traffic
2024,Qtr 2,May,14,89019,On Time,-1,14993607564,5.99,2024,Qtr 2,May,14,""
2024,Qtr 2,May,14,17869,On Time,7,6553411241,2.37,2024,Qtr 2,May,14,Traffic
2024,Qtr 2,May,14,65126,Slightly Delayed,26,9402018114,4.27,2024,Qtr 2,May,14,Traffic
2024,Qtr 2,May,15,223575,On Time,-6,8042380710,3.89,2024,Qtr 2,May,15,""
2024,Qtr 2,May,15,68410,On Time,8,3251313645,7.41,2024,Qtr 2,May,15,Traffic
2024,Qtr 2,May,15,65591,Significantly Delayed,30,9882312203,4.21,2024,Qtr 2,May,15,Traffic
2024,Qtr 2,May,15,44999,Slightly Delayed,15,9411848231,2.38,2024,Qtr 2,May,15,Traffic
2024,Qtr 2,May,16,33087,On Time,-10,9892340173,5.58,2024,Qtr 2,May,16,""
2024,Qtr 2,May,16,358402,On Time,12,24256657462,16.06,2024,Qtr 2,May,16,Traffic
2024,Qtr 2,May,16,36020,Significantly Delayed,28,3889721330,4.82,2024,Qtr 2,May,16,Traffic
2024,Qtr 2,May,16,65680,Slightly Delayed,23,11199737222,8.16,2024,Qtr 2,May,16,Traffic
2024,Qtr 2,May,17,350418,On Time,-18,29930532331,13.11,2024,Qtr 2,May,17,""
2024,Qtr 2,May,17,8594,On Time,1,3177552965,3.46,2024,Qtr 2,May,17,Traffic
2024,Qtr 2,May,17,83678,Slightly Delayed,10,103589925,1.05,2024,Qtr 2,May,17,Traffic
2024,Qtr 2,May,18,267056,On Time,-12,29715056046,14.51,2024,Qtr 2,May,18,""
2024,Qtr 2,May,18,11475,On Time,5,9169008097,2.16,2024,Qtr 2,May,18,Traffic
2024,Qtr 2,May,18,178663,Significantly Delayed,47,15164942221,6.85,2024,Qtr 2,May,18,Traffic
2024,Qtr 2,May,18,143958,Slightly Delayed,19,11082445374,5.71,2024,Qtr 2,May,18,Traffic
2024,Qtr 2,May,19,34965,On Time,-10,9638111816,5.4,2024,Qtr 2,May,19,""
2024,Qtr 2,May,19,325965,On Time,15,24377171251,6.66,2024,Qtr 2,May,19,Traffic
2024,Qtr 2,May,19,192724,Significantly Delayed,71,13076049644,6.78,2024,Qtr 2,May,19,Traffic
2024,Qtr 2,May,19,101853,Slightly Delayed,28,13535136755,8.53,2024,Qtr 2,May,19,Traffic
2024,Qtr 2,May,20,59664,On Time,-5,11510861691,5.52,2024,Qtr 2,May,20,""
2024,Qtr 2,May,20,154548,On Time,6,18054713970,8.59,2024,Qtr 2,May,20,Traffic
2024,Qtr 2,May,20,133730,Significantly Delayed,35,8678606871,2.99,2024,Qtr 2,May,20,Traffic
2024,Qtr 2,May,20,165010,Slightly Delayed,23,8511769493,9.65,2024,Qtr 2,May,20,Traffic
2024,Qtr 2,May,21,84178,On Time,-5,5890339330,3.81,2024,Qtr 2,May,21,""
2024,Qtr 2,May,21,139617,On Time,11,9236789406,6.6,2024,Qtr 2,May,21,Traffic
2024,Qtr 2,May,21,101125,Significantly Delayed,51,8702338562,6.05,2024,Qtr 2,May,21,Traffic
2024,Qtr 2,May,22,70545,On Time,-12,12340574188,6.86,2024,Qtr 2,May,22,""
2024,Qtr 2,May,22,162102,On Time,5,11469811862,8.48,2024,Qtr 2,May,22,Traffic
2024,Qtr 2,May,22,141115,Slightly Delayed,16,13596660532,5.48,2024,Qtr 2,May,22,Traffic
2024,Qtr 2,May,23,78450,On Time,-9,306680047,7.09,2024,Qtr 2,May,23,""
2024,Qtr 2,May,23,68937,On Time,9,6945319594,6.32,2024,Qtr 2,May,23,Traffic
2024,Qtr 2,May,23,86114,Significantly Delayed,22,6708586922,1.99,2024,Qtr 2,May,23,Traffic
2024,Qtr 2,May,23,242853,Slightly Delayed,34,19284262373,11.26,2024,Qtr 2,May,23,Traffic
2024,Qtr 2,May,24,122827,On Time,-2,9092243678,4.14,2024,Qtr 2,May,24,""
2024,Qtr 2,May,24,191866,On Time,10,13615988688,5.1,2024,Qtr 2,May,24,Traffic
2024,Qtr 2,May,24,91222,Significantly Delayed,19,8676443273,3.6,2024,Qtr 2,May,24,Traffic
2024,Qtr 2,May,24,198407,Slightly Delayed,37,21355358255,11.42,2024,Qtr 2,May,24,Traffic
2024,Qtr 2,May,25,72327,On Time,-8,6969158265,6.75,2024,Qtr 2,May,25,""
2024,Qtr 2,May,25,72001,On Time,7,8970759961,7.87,2024,Qtr 2,May,25,Traffic
2024,Qtr 2,May,25,34929,Significantly Delayed,16,5953376503,0.56,2024,Qtr 2,May,25,Traffic
2024,Qtr 2,May,25,207761,Slightly Delayed,24,10430313669,8.2,2024,Qtr 2,May,25,Traffic
2024,Qtr 2,May,26,78124,On Time,-6,8749766424,3.8,2024,Qtr 2,May,26,""
2024,Qtr 2,May,26,219094,On Time,13,16945016373,12.29,2024,Qtr 2,May,26,Traffic
2024,Qtr 2,May,26,103432,Significantly Delayed,45,11269820522,6.36,2024,Qtr 2,May,26,Traffic
2024,Qtr 2,May,26,110504,Slightly Delayed,24,16033390766,7.06,2024,Qtr 2,May,26,Traffic
2024,Qtr 2,May,27,324935,On Time,-20,17342016830,22.65,2024,Qtr 2,May,27,""
2024,Qtr 2,May,27,151556,Significantly Delayed,67,22587595284,9.17,2024,Qtr 2,May,27,Traffic
2024,Qtr 2,May,27,32053,Slightly Delayed,12,2056682923,0.58,2024,Qtr 2,May,27,Traffic
2024,Qtr 2,May,28,157938,On Time,-4,5124898213,6.21,2024,Qtr 2,May,28,""
2024,Qtr 2,May,28,79766,On Time,12,15380191191,8.27,2024,Qtr 2,May,28,Traffic
2024,Qtr 2,May,28,22719,Significantly Delayed,24,8698000932,4.43,2024,Qtr 2,May,28,Traffic
2024,Qtr 2,May,28,107503,Slightly Delayed,29,17373428662,2.85,2024,Qtr 2,May,28,Traffic
2024,Qtr 2,May,29,10352,On Time,5,9237289778,3.13,2024,Qtr 2,May,29,Traffic
2024,Qtr 2,May,29,107527,Significantly Delayed,41,6836842748,7.71,2024,Qtr 2,May,29,Traffic
2024,Qtr 2,May,30,251909,On Time,-9,26232077017,11.89,2024,Qtr 2,May,30,""
2024,Qtr 2,May,30,248975,On Time,10,14393802590,6.15,2024,Qtr 2,May,30,Traffic
2024,Qtr 2,May,30,63738,Significantly Delayed,21,3417088709,1.29,2024,Qtr 2,May,30,Traffic
2024,Qtr 2,May,30,191378,Slightly Delayed,32,6418216720,11.47,2024,Qtr 2,May,30,Traffic
2024,Qtr 2,May,31,213735,On Time,-16,18915457239,17.4,2024,Qtr 2,May,31,""
2024,Qtr 2,May,31,3855,On Time,3,1862413314,3.96,2024,Qtr 2,May,31,Traffic
2024,Qtr 2,May,31,72457,Significantly Delayed,47,17566509268,2.28,2024,Qtr 2,May,31,Traffic
2024,Qtr 2,May,31,21081,Slightly Delayed,11,2419292139,4.34,2024,Qtr 2,May,31,Traffic
2024,Qtr 2,June,1,274060,On Time,-17,22656222722,16.04,2024,Qtr 2,June,1,""
2024,Qtr 2,June,1,173204,On Time,8,24669450923,13.9,2024,Qtr 2,June,1,Traffic
2024,Qtr 2,June,1,34277,Significantly Delayed,18,8789328634,1.44,2024,Qtr 2,June,1,Traffic
2024,Qtr 2,June,2,298873,On Time,-14,13461310137,15.35,2024,Qtr 2,June,2,""
2024,Qtr 2,June,2,71286,On Time,3,4270275766,6.54,2024,Qtr 2,June,2,Traffic
2024,Qtr 2,June,2,81718,Significantly Delayed,28,836457367,2.04,2024,Qtr 2,June,2,Traffic
2024,Qtr 2,June,2,65563,Slightly Delayed,15,4393113152,3.86,2024,Qtr 2,June,2,Traffic
2024,Qtr 2,June,3,344245,On Time,-10,22598844427,17.63,2024,Qtr 2,June,3,""
2024,Qtr 2,June,3,69332,On Time,9,10901659594,10.22,2024,Qtr 2,June,3,Traffic
2024,Qtr 2,June,3,43823,Significantly Delayed,30,5092816701,3.66,2024,Qtr 2,June,3,Traffic
2024,Qtr 2,June,3,195555,Slightly Delayed,28,8201131363,4.09,2024,Qtr 2,June,3,Traffic
2024,Qtr 2,June,4,180185,On Time,5,12303427874,6.35,2024,Qtr 2,June,4,Traffic
2024,Qtr 2,June,4,32176,Significantly Delayed,18,9505736584,2.92,2024,Qtr 2,June,4,Traffic
2024,Qtr 2,June,5,132530,On Time,-6,1704971521,5.9,2024,Qtr 2,June,5,""
2024,Qtr 2,June,5,172130,On Time,9,17016953271,4.64,2024,Qtr 2,June,5,Traffic
2024,Qtr 2,June,6,244302,On Time,-22,24526776015,8.79,2024,Qtr 2,June,6,""
2024,Qtr 2,June,6,211500,On Time,7,21305942262,4.89,2024,Qtr 2,June,6,Traffic
2024,Qtr 2,June,6,148248,Slightly Delayed,43,11814202820,8.44,2024,Qtr 2,June,6,Traffic
2024,Qtr 2,June,7,139999,On Time,-9,8928709783,3.33,2024,Qtr 2,June,7,""
2024,Qtr 2,June,7,134011,On Time,6,11783138576,8.09,2024,Qtr 2,June,7,Traffic
2024,Qtr 2,June,7,31462,Slightly Delayed,13,7380913411,4.7,2024,Qtr 2,June,7,Traffic
2024,Qtr 2,June,8,195089,On Time,-8,17143823070,11.19,2024,Qtr 2,June,8,""
2024,Qtr 2,June,8,180689,On Time,9,10982151022,6.08,2024,Qtr 2,June,8,Traffic
2024,Qtr 2,June,8,86301,Slightly Delayed,26,4412126608,7.47,2024,Qtr 2,June,8,Traffic
2024,Qtr 2,June,9,110830,On Time,-6,17903358732,6.17,2024,Qtr 2,June,9,""
2024,Qtr 2,June,9,170628,On Time,6,10792205499,6.57,2024,Qtr 2,June,9,Traffic
2024,Qtr 2,June,9,199372,Significantly Delayed,59,13842637273,8.5,2024,Qtr 2,June,9,Traffic
2024,Qtr 2,June,9,42648,Slightly Delayed,13,5398965602,1.47,2024,Qtr 2,June,9,Traffic
2024,Qtr 2,June,10,161214,On Time,-8,18107317190,10.42,2024,Qtr 2,June,10,""
2024,Qtr 2,June,10,155267,Slightly Delayed,31,6393788286,10.92,2024,Qtr 2,June,10,Traffic
2024,Qtr 2,June,11,97214,On Time,-5,1316801970,5.63,2024,Qtr 2,June,11,""
2024,Qtr 2,June,11,258169,On Time,12,19172003863,11.67,2024,Qtr 2,June,11,Traffic
2024,Qtr 2,June,11,80034,Significantly Delayed,20,5127172657,4.41,2024,Qtr 2,June,11,Traffic
2024,Qtr 2,June,11,73060,Slightly Delayed,7,4085089017,0.95,2024,Qtr 2,June,11,Traffic
2024,Qtr 2,June,12,148171,On Time,-7,13437318347,9.38,2024,Qtr 2,June,12,""
2024,Qtr 2,June,12,151444,On Time,12,12714290978,10.61,2024,Qtr 2,June,12,Traffic
2024,Qtr 2,June,12,16231,Slightly Delayed,11,6154459753,2.4,2024,Qtr 2,June,12,Traffic
2024,Qtr 2,June,13,314138,On Time,-7,26414339705,12.81,2024,Qtr 2,June,13,""
2024,Qtr 2,June,13,111381,On Time,8,7394030140,4.42,2024,Qtr 2,June,13,Traffic
2024,Qtr 2,June,13,139475,Slightly Delayed,34,19275141020,5.67,2024,Qtr 2,June,13,Traffic
2024,Qtr 2,June,14,15405,On Time,-4,2606843929,2.29,2024,Qtr 2,June,14,""
2024,Qtr 2,June,14,80943,On Time,6,2430672089,3.4,2024,Qtr 2,June,14,Traffic
2024,Qtr 2,June,15,143769,On Time,-9,18461668176,6.01,2024,Qtr 2,June,15,""
2024,Qtr 2,June,15,99938,On Time,12,12991264572,8.8,2024,Qtr 2,June,15,Traffic
2024,Qtr 2,June,15,53936,Slightly Delayed,13,2478557609,1.9,2024,Qtr 2,June,15,Traffic
2024,Qtr 2,June,16,229147,On Time,-11,17132519350,10.8,2024,Qtr 2,June,16,""
2024,Qtr 2,June,16,28852,On Time,4,5503476312,2.89,2024,Qtr 2,June,16,Traffic
2024,Qtr 2,June,16,219970,Significantly Delayed,61,16809618849,2.84,2024,Qtr 2,June,16,Traffic
2024,Qtr 2,June,16,94705,Slightly Delayed,23,6178929588,3.58,2024,Qtr 2,June,16,Traffic
2024,Qtr 2,June,17,223387,On Time,-14,16365984312,15.52,2024,Qtr 2,June,17,""
2024,Qtr 2,June,17,337701,On Time,14,18557184519,10.52,2024,Qtr 2,June,17,Traffic
2024,Qtr 2,June,17,78910,Significantly Delayed,49,14701062525,4.67,2024,Qtr 2,June,17,Traffic
2024,Qtr 2,June,17,6230,Slightly Delayed,6,2664549359,2.72,2024,Qtr 2,June,17,Traffic
2024,Qtr 2,June,18,87138,On Time,-4,10972223841,5.78,2024,Qtr 2,June,18,""
2024,Qtr 2,June,18,114788,On Time,12,27509094757,13.42,2024,Qtr 2,June,18,Traffic
2024,Qtr 2,June,18,80317,Significantly Delayed,35,6314292508,2.66,2024,Qtr 2,June,18,Traffic
2024,Qtr 2,June,18,69954,Slightly Delayed,18,11569671965,6.86,2024,Qtr 2,June,18,Traffic
2024,Qtr 2,June,19,118349,On Time,-5,12058328711,8.46,2024,Qtr 2,June,19,""
2024,Qtr 2,June,19,30054,On Time,2,4074369199,2.09,2024,Qtr 2,June,19,Traffic
2024,Qtr 2,June,19,63956,Significantly Delayed,18,1837574319,1.22,2024,Qtr 2,June,19,Traffic
2024,Qtr 2,June,19,109572,Slightly Delayed,21,9988919348,5.06,2024,Qtr 2,June,19,Traffic
2024,Qtr 2,June,20,150792,On Time,-7,13828721666,7.71,2024,Qtr 2,June,20,""
2024,Qtr 2,June,20,53940,On Time,7,8262421530,5.67,2024,Qtr 2,June,20,Traffic
2024,Qtr 2,June,20,93687,Slightly Delayed,10,5724116944,1.74,2024,Qtr 2,June,20,Traffic
2024,Qtr 2,June,21,56612,On Time,-5,8465721207,2.05,2024,Qtr 2,June,21,""
2024,Qtr 2,June,21,598845,On Time,38,61732406485,34.03,2024,Qtr 2,June,21,Traffic
2024,Qtr 2,June,21,22021,Significantly Delayed,30,6660596550,3.67,2024,Qtr 2,June,21,Traffic
2024,Qtr 2,June,21,105606,Slightly Delayed,18,9692965827,3.89,2024,Qtr 2,June,21,Traffic
2024,Qtr 2,June,22,149164,On Time,-3,16354204363,7.63,2024,Qtr 2,June,22,""
2024,Qtr 2,June,22,70123,On Time,1,1978476136,1.43,2024,Qtr 2,June,22,Traffic
2024,Qtr 2,June,22,18821,Significantly Delayed,50,15918663563,4.03,2024,Qtr 2,June,22,Traffic
2024,Qtr 2,June,23,150638,On Time,-15,29701631280,13.54,2024,Qtr 2,June,23,""
2024,Qtr 2,June,23,373372,On Time,21,25003471402,18.79,2024,Qtr 2,June,23,Traffic
2024,Qtr 2,June,23,302953,Significantly Delayed,90,18193474239,10.59,2024,Qtr 2,June,23,Traffic
2024,Qtr 2,June,23,74478,Slightly Delayed,14,3394787348,2.69,2024,Qtr 2,June,23,Traffic
2024,Qtr 2,June,24,251909,On Time,-15,28301395729,18.27,2024,Qtr 2,June,24,""
2024,Qtr 2,June,24,87163,On Time,4,1889723479,0.52,2024,Qtr 2,June,24,Traffic
2024,Qtr 2,June,24,89484,Significantly Delayed,29,7777975083,2.56,2024,Qtr 2,June,24,Traffic
2024,Qtr 2,June,24,33073,Slightly Delayed,17,12917128779,1.96,2024,Qtr 2,June,24,Traffic
2024,Qtr 2,June,25,54189,On Time,-3,11117303933,7.66,2024,Qtr 2,June,25,""
2024,Qtr 2,June,25,167945,On Time,3,12297434033,4,2024,Qtr 2,June,25,Traffic
2024,Qtr 2,June,26,40970,On Time,-11,18719020679,5.46,2024,Qtr 2,June,26,""
2024,Qtr 2,June,26,124384,On Time,18,32937741715,13.32,2024,Qtr 2,June,26,Traffic
2024,Qtr 2,June,26,97207,Significantly Delayed,45,3064333894,2.87,2024,Qtr 2,June,26,Traffic
2024,Qtr 2,June,27,65109,On Time,-2,2444273306,4.99,2024,Qtr 2,June,27,""
2024,Qtr 2,June,27,207865,On Time,15,19810625009,12.26,2024,Qtr 2,June,27,Traffic
2024,Qtr 2,June,27,52099,Slightly Delayed,18,7995727538,2.59,2024,Qtr 2,June,27,Traffic
2024,Qtr 2,June,28,92455,On Time,-4,4785504836,5.42,2024,Qtr 2,June,28,""
2024,Qtr 2,June,28,65328,On Time,5,6119637917,3.86,2024,Qtr 2,June,28,Traffic
2024,Qtr 2,June,28,111366,Significantly Delayed,45,13130392214,4.94,2024,Qtr 2,June,28,Traffic
2024,Qtr 2,June,28,192235,Slightly Delayed,21,6162086563,6.01,2024,Qtr 2,June,28,Traffic
2024,Qtr 2,June,29,151976,On Time,-11,24735005148,12.59,2024,Qtr 2,June,29,""
2024,Qtr 2,June,29,240793,On Time,11,15091061317,11.7,2024,Qtr 2,June,29,Traffic
2024,Qtr 2,June,29,144898,Slightly Delayed,17,5713308719,5.92,2024,Qtr 2,June,29,Traffic
2024,Qtr 2,June,30,138844,Slightly Delayed,17,10672077574,4.04,2024,Qtr 2,June,30,Traffic
2024,Qtr 3,July,1,75122,On Time,-10,7265601551,7.81,2024,Qtr 3,July,1,""
2024,Qtr 3,July,1,113100,On Time,13,8901121727,7.36,2024,Qtr 3,July,1,Traffic
2024,Qtr 3,July,1,125637,Slightly Delayed,24,13251268854,6.04,2024,Qtr 3,July,1,Traffic
2024,Qtr 3,July,2,211765,On Time,-7,16824279573,10.41,2024,Qtr 3,July,2,""
2024,Qtr 3,July,2,34254,Slightly Delayed,13,9214595868,2.45,2024,Qtr 3,July,1,Traffic
2024,Qtr 3,July,2,78302,Slightly Delayed,14,4479421205,1.59,2024,Qtr 3,July,2,Traffic
2024,Qtr 3,July,3,86190,On Time,-2,15966357016,6.92,2024,Qtr 3,July,3,""
2024,Qtr 3,July,3,187443,On Time,12,18271776256,4.58,2024,Qtr 3,July,3,Traffic
2024,Qtr 3,July,3,96517,Significantly Delayed,22,3513524740,3.09,2024,Qtr 3,July,3,Traffic
2024,Qtr 3,July,3,185339,Slightly Delayed,36,16213504131,4.01,2024,Qtr 3,July,3,Traffic
2024,Qtr 3,July,4,278376,On Time,-8,16677343156,11.08,2024,Qtr 3,July,4,""
2024,Qtr 3,July,4,67492,Slightly Delayed,22,9294638428,8.15,2024,Qtr 3,July,4,Traffic
2024,Qtr 3,July,5,188297,On Time,-7,19267777575,12.79,2024,Qtr 3,July,5,""
2024,Qtr 3,July,5,93083,On Time,9,22926813900,7.84,2024,Qtr 3,July,5,Traffic
2024,Qtr 3,July,5,57805,Significantly Delayed,18,3856301920,1.88,2024,Qtr 3,July,5,Traffic
2024,Qtr 3,July,5,136596,Slightly Delayed,37,21511346645,4.19,2024,Qtr 3,July,5,Traffic
2024,Qtr 3,July,6,106846,On Time,-4,14487332077,5.95,2024,Qtr 3,July,6,""
2024,Qtr 3,July,6,88857,On Time,5,14053822297,8.03,2024,Qtr 3,July,6,Traffic
2024,Qtr 3,July,6,1899,Slightly Delayed,9,7967974077,1.08,2024,Qtr 3,July,6,Traffic
2024,Qtr 3,July,7,83102,On Time,-4,6095708441,7.2,2024,Qtr 3,July,7,""
2024,Qtr 3,July,7,332174,On Time,12,24627688966,16.71,2024,Qtr 3,July,7,Traffic
2024,Qtr 3,July,7,34284,Significantly Delayed,27,3180415318,4.65,2024,Qtr 3,July,7,Traffic
2024,Qtr 3,July,8,175034,On Time,-8,16399159385,8.66,2024,Qtr 3,July,8,""
2024,Qtr 3,July,8,74862,On Time,8,11635269838,7.72,2024,Qtr 3,July,8,Traffic
2024,Qtr 3,July,8,98390,Slightly Delayed,14,3259266120,1.62,2024,Qtr 3,July,8,Traffic
2024,Qtr 3,July,9,90791,On Time,-10,6382764116,9.04,2024,Qtr 3,July,9,""
2024,Qtr 3,July,9,326461,On Time,11,30327308662,12.49,2024,Qtr 3,July,9,Traffic
2024,Qtr 3,July,9,60860,Slightly Delayed,13,6292969164,4.22,2024,Qtr 3,July,9,Traffic
2024,Qtr 3,July,10,261783,On Time,-18,24476389704,11.68,2024,Qtr 3,July,10,""
2024,Qtr 3,July,10,216733,On Time,14,24884293631,16.29,2024,Qtr 3,July,10,Traffic
2024,Qtr 3,July,10,198201,Significantly Delayed,66,17094570800,7.96,2024,Qtr 3,July,10,Traffic
2024,Qtr 3,July,10,228568,Slightly Delayed,41,18865990607,9.84,2024,Qtr 3,July,10,Traffic
2024,Qtr 3,July,11,264211,On Time,-10,26361626162,14.99,2024,Qtr 3,July,11,""
